Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-1.380,0.325,1.828,309.326,-98.511,-100.403
-1.325,0.396,1.759,297.668,-38.879,-109.192
-1.353,0.451,1.657,262.024,18.433,-119.263
-1.416,0.507,1.538,202.026,73.608,-130.066
-1.535,0.553,1.318,156.250,125.000,-142.151
-1.673,0.589,1.029,125.488,170.776,-156.311
-1.829,0.552,0.744,79.041,208.984,-173.523
-2.001,0.420,0.513,23.254,237.000,-193.481
-2.163,0.195,0.364,-25.208,254.761,-213.379
-2.239,-0.088,0.318,-67.078,265.259,-229.858
-2.301,-0.398,0.318,-91.187,272.400,-240.784
-2.292,-0.705,0.285,-98.389,278.687,-244.263
-2.264,-0.896,0.272,-126.221,284.424,-240.479
-2.244,-1.074,0.198,-138.428,290.527,-233.948
-2.214,-1.268,0.152,-143.921,295.471,-224.792
-2.167,-1.469,0.103,-138.062,299.805,-211.060
-2.119,-1.657,0.069,-139.954,303.467,-191.406
-2.073,-1.766,0.042,-156.311,307.373,-165.894
-2.000,-1.769,0.007,-173.340,312.073,-137.207
-1.953,-1.731,-0.094,-160.095,318.481,-108.459
-1.892,-1.673,-0.275,-123.657,324.158,-79.712
-1.839,-1.636,-0.492,-95.520,325.684,-51.270
-1.787,-1.608,-0.659,-87.402,321.045,-23.193
-1.708,-1.572,-0.764,-100.342,311.218,4.395
-1.635,-1.534,-0.836,-110.352,298.218,31.616
-1.596,-1.446,-0.862,-117.432,283.264,59.753
-1.560,-1.330,-0.910,-106.384,267.700,87.463
-1.551,-1.197,-0.977,-81.543,252.075,114.258
-1.503,-1.051,-1.079,-58.044,235.657,140.015
-1.474,-0.892,-1.110,-49.072,215.271,164.185
-1.445,-0.775,-1.178,-23.071,193.359,184.814
-1.416,-0.639,-1.246,-5.493,169.739,204.285
-1.418,-0.497,-1.278,0.366,142.151,221.191
-1.419,-0.358,-1.307,6.653,116.638,234.619
-1.410,-0.235,-1.375,25.574,92.590,243.835
-1.409,-0.142,-1.483,60.425,66.956,249.084
-1.415,-0.068,-1.542,91.248,33.264,251.587
-1.454,-0.014,-1.527,107.910,-5.127,251.770
-1.496,0.047,-1.468,119.141,-41.809,250.916
-1.564,0.103,-1.405,133.484,-77.820,249.084
-1.640,0.164,-1.333,138.550,-111.328,246.765
-1.689,0.244,-1.247,144.104,-143.799,243.103
-1.771,0.300,-1.165,148.743,-175.415,236.816
-1.841,0.349,-1.082,153.503,-205.444,227.905
-1.908,0.410,-0.973,144.714,-233.215,217.041
-1.954,0.489,-0.860,129.089,-256.287,204.285
-1.985,0.556,-0.730,113.342,-274.719,188.538
-2.009,0.599,-0.582,96.130,-288.818,170.532
-1.998,0.607,-0.438,92.468,-298.340,151.123
-1.960,0.563,-0.330,110.718,-302.917,130.554
-1.952,0.505,-0.212,135.864,-304.626,109.375
-1.925,0.457,-0.061,151.855,-303.528,87.952
-1.929,0.404,0.087,161.255,-298.767,67.261
-1.937,0.362,0.252,171.875,-291.443,48.157
-1.955,0.312,0.399,184.448,-280.640,30.396
-1.957,0.240,0.588,198.242,-268.494,13.916
-1.915,0.170,0.737,223.511,-251.160,-0.488
-1.845,0.078,0.878,259.338,-230.408,-13.550
-1.748,-0.008,1.025,284.668,-207.397,-25.940
-1.622,-0.069,1.135,290.039,-179.565,-36.316
-1.465,-0.075,1.303,259.338,-147.095,-44.434
-1.315,0.036,1.454,202.026,-107.849,-50.049
-1.159,0.215,1.458,189.636,-61.523,-56.030
-1.074,0.453,1.341,183.594,-12.085,-65.125
-1.053,0.695,1.153,162.903,36.133,-80.017
-1.136,0.861,0.901,133.118,81.421,-101.563
-1.320,0.911,0.602,96.863,119.446,-128.906
-1.422,0.839,0.358,45.288,147.400,-159.790
-1.637,0.717,0.187,-7.812,165.344,-191.956
-1.810,0.544,0.141,-65.002,173.462,-223.267
-1.939,0.305,0.244,-122.742,173.523,-251.770
-2.032,0.018,0.451,-168.518,172.241,-275.391
-2.054,-0.322,0.631,-176.941,174.072,-291.687
-2.083,-0.649,0.750,-172.607,180.969,-298.584
-2.094,-0.857,0.893,-189.331,190.308,-297.546
-2.104,-1.075,0.920,-182.861,204.773,-292.236
-2.091,-1.231,0.891,-182.434,223.511,-284.485
-2.095,-1.329,0.911,-214.294,241.455,-275.146
-2.139,-1.445,0.872,-212.585,259.094,-264.038
-2.158,-1.569,0.801,-209.045,276.794,-250.732
-2.159,-1.689,0.739,-207.153,293.335,-233.521
-2.154,-1.752,0.633,-196.655,309.570,-211.853
-2.165,-1.798,0.512,-181.885,324.829,-186.462
-2.152,-1.825,0.328,-155.762,338.745,-157.654
-2.114,-1.825,0.087,-127.258,350.159,-126.160
