Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-1.657,-1.020,-2.033,144.165,212.219,239.929
-1.682,-0.802,-2.082,122.375,160.034,275.146
-1.690,-0.511,-2.013,85.632,106.934,305.054
-1.709,-0.205,-1.993,87.891,57.068,326.355
-1.723,0.068,-1.944,109.192,8.728,337.585
-1.747,0.355,-1.894,152.466,-39.795,336.365
-1.792,0.627,-1.760,182.800,-89.661,328.491
-1.859,0.890,-1.642,185.364,-136.902,313.232
-1.913,1.121,-1.520,164.551,-181.152,290.894
-1.985,1.328,-1.368,128.540,-221.497,263.611
-1.978,1.563,-1.180,83.069,-255.859,233.154
-1.973,1.711,-0.968,54.565,-284.668,197.449
-2.017,1.785,-0.674,42.603,-310.852,158.203
-2.034,1.746,-0.395,53.101,-329.041,118.225
-2.041,1.672,-0.129,72.693,-337.463,78.918
-2.007,1.622,0.081,97.961,-336.731,41.138
-1.997,1.571,0.260,113.159,-329.712,3.296
-1.990,1.504,0.479,94.482,-321.228,-34.424
-1.933,1.363,0.658,69.702,-307.007,-70.557
-1.951,1.121,0.817,46.448,-288.086,-103.027
-1.958,0.905,0.923,38.391,-265.137,-127.869
-1.884,0.727,1.021,51.514,-238.220,-147.156
-1.835,0.604,1.153,72.632,-206.970,-162.781
-1.784,0.531,1.203,102.783,-170.349,-176.392
-1.741,0.512,1.261,123.840,-133.667,-190.063
-1.756,0.496,1.262,131.714,-93.567,-205.261
-1.790,0.442,1.279,124.023,-55.054,-221.863
-1.837,0.324,1.391,97.473,-20.691,-238.403
-1.862,0.088,1.492,64.453,12.939,-252.625
-1.906,-0.182,1.594,36.499,47.058,-261.963
-1.942,-0.436,1.656,25.024,85.144,-264.038
-1.975,-0.649,1.642,28.137,126.465,-259.033
-1.999,-0.802,1.530,14.221,169.800,-249.268
-2.039,-0.887,1.414,-20.325,210.999,-237.305
-2.079,-1.000,1.206,-33.630,248.352,-225.830
-2.108,-1.154,0.981,-4.700,283.569,-213.684
-2.148,-1.350,0.720,40.283,316.895,-197.205
-2.176,-1.464,0.390,67.749,345.581,-176.086
-2.206,-1.653,0.040,67.078,367.615,-151.550
-2.187,-1.821,-0.248,39.368,382.629,-119.995
-2.096,-1.955,-0.581,34.973,390.869,-79.773
-2.074,-1.938,-0.869,32.166,392.944,-30.762
-1.991,-1.787,-1.236,28.381,389.526,20.813
-1.870,-1.603,-1.628,51.697,365.723,71.350
-1.793,-1.325,-1.754,47.913,320.190,121.948
-1.673,-1.070,-1.959,46.387,281.006,162.292
-1.556,-0.828,-2.078,47.974,231.445,196.594
-1.486,-0.598,-2.053,40.588,180.054,222.839
-1.417,-0.448,-2.028,38.818,128.235,241.638
-1.384,-0.244,-1.952,31.799,80.933,255.249
-1.401,-0.114,-1.852,27.954,35.645,260.620
-1.432,0.026,-1.845,34.607,-2.808,264.221
-1.489,0.291,-1.898,44.739,-37.231,269.165
-1.600,0.599,-1.965,68.298,-74.463,270.630
-1.540,0.955,-1.913,98.267,-116.211,262.634
-1.776,1.164,-1.837,129.211,-161.621,244.263
-1.792,1.362,-1.661,127.319,-206.421,216.248
-1.879,1.401,-1.401,120.605,-248.047,181.091
-1.941,1.341,-1.067,109.985,-284.790,144.043
-1.956,1.201,-0.759,100.098,-311.462,110.046
-1.993,1.070,-0.469,95.154,-328.125,80.872
-2.020,1.019,-0.189,71.716,-336.670,57.739
-1.993,1.039,0.115,42.969,-335.693,38.940
-1.959,1.030,0.223,51.270,-322.876,20.142
-1.926,1.030,0.369,77.881,-308.228,0.427
-1.904,1.047,0.447,116.333,-291.565,-19.104
-1.903,1.109,0.501,143.982,-273.865,-40.588
-1.893,1.162,0.553,147.583,-256.531,-65.430
-1.905,1.084,0.612,122.742,-239.929,-93.079
-1.912,1.003,0.741,89.111,-224.854,-118.164
-1.893,0.902,0.952,75.012,-208.862,-139.893
-1.822,0.703,1.130,87.830,-186.707,-160.950
-1.764,0.470,1.338,95.703,-160.522,-179.749
-1.674,0.253,1.570,100.403,-126.282,-193.665
-1.648,0.086,1.718,92.346,-83.740,-203.003
-1.645,-0.057,1.857,71.716,-38.025,-208.801
-1.652,-0.179,1.951,41.809,9.766,-211.243
-1.699,-0.292,2.059,16.602,57.190,-211.792
-1.781,-0.412,2.111,8.667,108.765,-210.388
-1.854,-0.588,2.081,18.250,162.048,-206.970
-1.944,-0.809,1.927,32.410,217.346,-199.768
-2.049,-1.021,1.555,45.349,271.423,-187.195
-2.148,-1.154,1.076,42.603,319.214,-169.739
-2.229,-1.222,0.620,23.193,355.164,-150.208
-2.269,-1.289,0.217,7.202,379.211,-130.432
-2.291,-1.305,-0.069,-17.517,392.517,-111.572
-2.232,-1.384,-0.292,-40.649,398.987,-92.712
-2.153,-1.463,-0.520,-45.776,402.100,-70.923
-2.060,-1.546,-0.723,-37.170,400.696,-44.861
-1.979,-1.593,-0.936,-29.358,398.926,-14.587
-1.889,-1.605,-1.201,3.296,393.433,19.714
-1.816,-1.650,-1.638,38.757,378.296,56.885
-1.809,-1.567,-1.933,65.430,343.201,102.844
-1.656,-1.431,-2.230,88.440,307.068,147.278
-1.645,-1.241,-2.539,103.577,253.418,191.650
-1.624,-0.951,-2.582,73.914,188.416,232.849
-1.612,-0.630,-2.581,27.039,126.160,263.672
-1.633,-0.311,-2.486,11.230,62.073,286.621
-1.641,0.017,-2.313,15.381,1.892,300.049
-1.673,0.318,-2.028,10.742,-53.650,299.683
-1.738,0.594,-1.693,4.578,-102.783,295.959
-1.721,0.809,-1.398,16.418,-139.771,285.645
-1.745,0.988,-1.167,44.678,-169.434,269.287
-1.749,1.110,-1.001,67.688,-194.702,248.108
-1.732,1.184,-0.906,89.478,-214.722,223.328
-1.744,1.218,-0.862,109.802,-231.934,193.970
-1.729,1.179,-0.874,129.883,-247.925,161.682
-1.763,1.140,-0.840,128.967,-264.648,128.906
-1.854,1.142,-0.736,96.558,-281.860,97.900
-1.935,1.165,-0.618,56.458,-296.509,68.970
-2.039,1.184,-0.444,17.395,-310.547,41.748
-2.107,1.155,-0.191,-9.827,-322.754,17.456
-2.137,1.050,0.073,-12.817,-331.238,-3.479
-2.139,0.952,0.358,-0.488,-331.360,-21.362
-2.091,0.836,0.657,30.945,-323.303,-37.231
-2.006,0.733,0.950,50.598,-307.495,-51.270
-1.961,0.769,1.049,63.232,-282.349,-62.561
-1.816,0.901,1.243,70.435,-251.465,-76.477
-1.710,0.985,1.390,95.276,-216.248,-95.398
Done. Type '시작' to run again.
