Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-1.716,-0.922,-2.379,177.307,288.391,156.555
-1.623,-0.794,-2.471,178.162,227.051,189.392
-1.574,-0.653,-2.453,135.132,159.119,217.224
-1.560,-0.485,-2.310,67.017,95.581,239.380
-1.595,-0.389,-2.181,36.316,34.668,256.531
-1.645,-0.230,-2.034,43.091,-22.217,273.499
-1.745,-0.140,-1.895,48.279,-76.172,283.630
-1.828,0.000,-1.749,55.176,-123.840,292.847
-1.854,0.205,-1.615,60.059,-164.917,296.875
-1.902,0.390,-1.478,72.083,-204.224,292.480
-1.961,0.552,-1.275,62.317,-241.028,281.067
-2.047,0.711,-1.016,41.321,-271.179,265.991
-2.142,0.831,-0.804,39.185,-292.969,248.291
-2.213,0.954,-0.630,41.260,-308.289,228.821
-2.206,1.126,-0.472,27.100,-320.435,208.313
-2.127,1.284,-0.312,6.653,-328.979,184.387
-2.222,1.335,-0.200,7.751,-333.496,155.396
-2.265,1.387,0.002,4.883,-338.501,124.634
-2.209,1.360,0.192,5.371,-341.125,92.957
-2.130,1.256,0.376,25.513,-338.440,59.448
-2.004,1.110,0.568,55.725,-330.750,27.466
-1.900,0.947,0.781,99.304,-316.650,-1.526
-1.776,0.803,0.851,135.864,-292.358,-27.832
-1.683,0.661,0.967,160.461,-263.184,-51.697
-1.600,0.550,0.977,182.861,-228.394,-72.205
-1.560,0.473,0.976,197.876,-193.298,-89.600
-1.553,0.459,0.963,207.031,-158.630,-103.577
-1.527,0.510,0.939,206.116,-125.183,-115.967
-1.512,0.585,0.901,199.524,-92.896,-130.005
-1.538,0.623,0.867,193.054,-62.805,-147.339
-1.565,0.620,0.863,177.856,-35.889,-166.931
-1.579,0.543,0.878,158.020,-11.108,-187.256
-1.578,0.389,0.867,141.296,12.634,-207.092
-1.582,0.249,0.844,113.403,35.461,-223.938
-1.620,0.082,0.825,71.960,56.274,-237.732
-1.646,-0.109,0.832,40.161,77.820,-247.620
-1.649,-0.276,0.810,22.888,101.318,-252.441
-1.706,-0.413,0.788,11.719,124.695,-254.089
-1.786,-0.498,0.685,11.292,147.705,-252.930
-1.842,-0.575,0.639,-13.550,167.114,-250.732
-1.950,-0.672,0.619,-54.626,181.763,-248.779
-2.035,-0.849,0.638,-102.356,192.749,-245.178
-2.018,-1.035,0.715,-151.367,203.430,-237.183
-1.995,-1.216,0.776,-172.424,217.285,-225.586
-1.967,-1.369,0.810,-167.053,233.826,-210.510
-1.944,-1.507,0.810,-146.057,252.380,-191.284
-1.924,-1.643,0.768,-117.859,275.024,-167.114
-1.912,-1.711,0.636,-83.923,301.147,-138.184
-1.921,-1.694,0.393,-42.480,326.782,-106.934
-1.938,-1.657,0.069,2.808,347.168,-74.890
-1.935,-1.613,-0.243,32.959,358.826,-42.053
-1.925,-1.619,-0.538,49.194,360.718,-8.606
-1.912,-1.606,-0.794,52.368,354.736,28.015
-1.897,-1.542,-1.035,52.368,344.116,68.726
-1.878,-1.442,-1.292,71.228,330.627,109.802
-1.771,-1.331,-1.562,103.088,310.242,149.231
-1.720,-1.176,-1.788,117.126,273.743,186.829
-1.668,-0.945,-1.907,109.741,226.257,222.900
-1.677,-0.719,-2.003,111.572,178.772,250.183
-1.657,-0.475,-2.068,126.038,126.953,270.630
-1.643,-0.215,-2.063,139.526,74.280,284.241
-1.663,-0.052,-2.065,160.645,19.958,288.574
-1.690,0.104,-2.044,170.837,-31.494,285.950
-1.754,0.262,-1.961,162.537,-82.886,280.701
-1.828,0.377,-1.837,153.198,-131.348,270.691
-1.898,0.462,-1.665,133.057,-175.964,257.874
-1.948,0.529,-1.479,116.577,-215.149,244.202
-1.988,0.573,-1.278,115.173,-249.146,228.821
-2.085,0.635,-1.091,108.643,-276.611,214.111
-2.147,0.783,-0.881,83.374,-298.767,200.806
-2.192,0.947,-0.680,70.129,-314.941,184.570
-2.246,1.073,-0.511,71.655,-326.416,162.781
-2.266,1.186,-0.305,64.209,-334.167,137.390
-2.277,1.239,-0.102,66.772,-337.158,108.704
-2.260,1.185,0.076,94.238,-337.524,75.500
-2.232,1.028,0.240,138.123,-334.900,39.001
-2.157,0.808,0.417,181.274,-330.994,3.479
-2.115,0.561,0.560,222.412,-324.463,-29.053
-2.097,0.322,0.708,248.413,-314.392,-57.922
-2.054,0.074,0.890,271.973,-299.744,-80.750
-1.975,-0.147,1.060,291.626,-280.029,-95.703
-1.859,-0.311,1.193,301.575,-251.160,-102.356
-1.673,-0.412,1.296,301.758,-217.102,-102.600
-1.481,-0.484,1.360,284.485,-177.063,-99.304
-1.284,-0.503,1.425,243.469,-132.507,-93.201
-1.123,-0.501,1.421,226.135,-84.412,-84.778
-1.008,-0.478,1.358,222.656,-33.813,-75.256
-0.958,-0.378,1.254,206.421,16.174,-64.575
-0.997,-0.172,1.077,184.814,64.758,-53.772
-1.112,0.098,0.841,153.320,108.337,-46.387
-1.241,0.415,0.562,117.310,144.043,-46.326
-1.395,0.744,0.313,69.885,172.058,-56.946
-1.537,0.965,0.102,11.780,188.232,-80.811
-1.653,1.010,-0.010,-58.594,194.031,-115.479
-1.734,0.819,0.014,-121.216,190.308,-155.945
-1.823,0.463,0.167,-149.841,182.190,-194.824
-1.850,0.047,0.389,-148.804,177.002,-224.792
-1.885,-0.350,0.637,-133.667,177.612,-242.859
-1.911,-0.641,0.809,-127.991,186.951,-247.864
-1.853,-0.785,0.742,-148.254,204.163,-244.690
-1.948,-0.947,0.739,-184.204,219.482,-240.784
-1.964,-1.075,0.671,-179.993,237.244,-234.131
-1.981,-1.215,0.575,-170.837,253.601,-224.792
-1.981,-1.354,0.531,-177.551,268.433,-212.463
-1.950,-1.526,0.457,-173.340,284.668,-197.144
-1.901,-1.683,0.323,-141.785,303.345,-177.429
-1.873,-1.801,0.120,-94.299,320.740,-152.527
-1.844,-1.854,-0.119,-49.194,333.862,-121.887
-1.841,-1.813,-0.357,-17.761,340.576,-85.327
-1.807,-1.705,-0.618,17.395,339.844,-44.617
-1.764,-1.595,-0.883,52.002,331.238,-3.296
-1.724,-1.459,-1.073,57.190,314.453,38.879
-1.684,-1.304,-1.202,42.358,293.701,79.468
-1.653,-1.162,-1.345,32.166,271.545,116.028
-1.630,-1.023,-1.366,21.362,243.408,148.254
-1.584,-0.922,-1.517,27.771,221.069,176.147
-1.535,-0.810,-1.561,40.039,189.819,201.294
-1.527,-0.691,-1.654,41.687,156.128,224.731
-1.508,-0.500,-1.694,46.814,122.375,244.751
Done. Type '시작' to run again.
