Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-1.837,0.755,0.828,340.942,-270.996,147.644
-1.685,0.688,1.065,383.484,-253.784,111.694
-1.595,0.629,1.321,397.888,-227.783,78.247
-1.465,0.693,1.358,438.721,-191.467,49.072
-1.366,0.789,1.259,513.489,-148.315,19.409
-1.228,0.942,1.031,546.875,-103.210,-12.146
-1.213,1.160,0.782,559.814,-60.974,-46.387
-1.203,1.289,0.566,549.866,-23.621,-86.121
-1.333,1.298,0.438,484.375,9.888,-129.883
-1.481,1.129,0.449,356.628,41.260,-175.415
-1.626,0.841,0.564,237.976,69.458,-215.454
-1.777,0.540,0.704,164.795,96.130,-244.629
-1.943,0.325,0.882,109.497,122.620,-264.465
-2.101,0.185,1.045,63.354,151.062,-277.832
-2.204,0.003,1.137,25.391,182.129,-287.781
-2.276,-0.191,1.101,2.136,216.797,-295.044
-2.343,-0.394,0.933,-5.859,250.549,-299.011
-2.427,-0.586,0.735,-43.945,279.724,-300.720
-2.491,-0.750,0.587,-111.938,302.917,-302.124
-2.548,-0.864,0.523,-167.725,317.566,-303.955
-2.609,-0.966,0.586,-195.557,325.928,-305.725
-2.675,-1.153,0.716,-170.044,335.449,-306.274
-2.709,-1.397,0.697,-91.858,354.858,-299.133
-2.714,-1.574,0.405,-2.686,384.338,-279.297
-2.724,-1.599,0.018,47.119,411.499,-250.854
-2.651,-1.665,-0.305,72.205,427.307,-219.482
-2.584,-1.853,-0.617,81.299,433.533,-184.570
-2.441,-2.026,-0.787,77.454,429.260,-141.113
-2.231,-2.253,-1.061,60.425,420.044,-87.341
-2.136,-2.334,-1.235,9.583,404.419,-25.879
-2.030,-2.270,-1.460,-36.133,384.766,35.706
-1.976,-2.107,-1.697,-62.012,359.497,94.360
-1.922,-1.894,-1.837,-59.448,324.768,146.118
-1.849,-1.712,-1.992,-42.969,280.151,193.176
-1.786,-1.499,-2.034,-36.194,233.276,233.704
-1.802,-1.259,-1.951,-39.856,182.434,269.043
-1.833,-1.005,-1.815,-48.828,135.498,299.866
-1.868,-0.752,-1.713,-42.358,95.093,324.524
-1.883,-0.498,-1.639,-32.532,58.350,343.994
-1.889,-0.253,-1.544,-33.142,22.461,358.582
-1.898,-0.049,-1.388,-42.786,-11.902,368.286
-1.979,0.211,-1.226,-42.969,-43.457,375.854
-2.028,0.339,-1.076,-38.391,-67.017,374.573
-1.999,0.435,-1.071,19.775,-85.571,364.502
-1.973,0.485,-1.094,108.521,-109.009,350.647
-1.963,0.466,-1.066,154.480,-138.123,332.886
-1.968,0.418,-0.917,152.283,-169.861,313.904
-2.029,0.390,-0.773,132.935,-195.740,295.715
-2.046,0.371,-0.740,130.493,-214.478,279.480
-2.105,0.378,-0.697,127.441,-233.459,264.099
-2.157,0.381,-0.623,106.445,-253.784,249.329
-2.251,0.381,-0.466,75.989,-272.766,236.084
-2.226,0.419,-0.312,62.866,-287.292,224.548
-2.202,0.499,-0.066,78.308,-299.866,213.806
-2.166,0.594,0.226,108.704,-308.044,201.721
-2.062,0.666,0.550,160.400,-306.641,183.472
-1.880,0.722,0.762,210.815,-289.612,158.447
-1.697,0.727,0.912,284.180,-267.029,127.747
-1.509,0.733,1.017,323.975,-241.638,93.140
-1.349,0.744,1.102,326.721,-211.731,57.129
-1.247,0.773,1.155,319.885,-177.246,21.851
-1.186,0.778,1.103,322.205,-139.343,-12.085
-1.175,0.782,0.936,330.200,-100.098,-45.288
-1.208,0.743,0.683,335.999,-62.012,-77.148
-1.309,0.683,0.420,319.824,-29.480,-106.689
-1.445,0.729,0.185,282.532,-5.005,-132.690
-1.534,0.757,0.091,239.807,10.315,-158.752
-1.646,0.746,0.173,180.908,20.142,-184.937
-1.715,0.729,0.390,122.498,29.175,-209.351
-1.792,0.682,0.616,96.008,42.847,-231.934
-1.847,0.597,0.748,89.478,64.209,-252.991
-1.884,0.506,0.802,82.764,91.125,-272.339
-1.979,0.446,0.839,68.787,119.446,-290.283
-2.068,0.380,0.837,57.739,148.193,-307.739
-2.215,0.251,0.818,43.640,176.514,-325.378
-2.334,-0.028,0.749,28.809,204.834,-341.980
-2.414,-0.398,0.587,12.573,233.154,-354.614
-2.446,-0.782,0.436,-11.658,256.958,-360.474
-2.464,-1.093,0.327,-42.358,275.696,-357.849
-2.483,-1.300,0.199,-57.739,290.527,-346.863
-2.446,-1.370,0.077,-74.097,300.781,-328.552
-2.416,-1.433,-0.009,-85.205,305.115,-306.030
-2.378,-1.498,-0.094,-87.402,306.396,-280.396
-2.213,-1.582,-0.233,-84.961,307.495,-250.854
-2.036,-1.651,-0.346,-88.806,304.687,-217.346
-1.928,-1.673,-0.408,-101.624,296.265,-180.603
-1.754,-1.610,-0.414,-129.333,284.119,-140.869
-1.668,-1.505,-0.297,-167.969,269.165,-102.173
-1.567,-1.477,-0.275,-137.451,260.803,-68.481
-1.470,-1.481,-0.419,-87.891,261.658,-36.133
-1.392,-1.488,-0.691,-39.063,265.503,-5.798
-1.324,-1.494,-0.958,11.597,259.521,26.367
-1.300,-1.477,-1.139,38.452,242.615,61.523
-1.320,-1.439,-1.255,44.434,218.933,97.595
-1.357,-1.369,-1.273,45.288,189.331,134.521
-1.412,-1.239,-1.295,46.265,159.302,172.058
-1.521,-1.070,-1.305,52.002,130.249,207.703
-1.607,-0.880,-1.351,46.326,103.271,239.990
-1.711,-0.719,-1.385,38.452,75.806,267.395
-1.847,-0.609,-1.455,36.255,48.096,289.551
-1.976,-0.524,-1.495,42.847,22.034,307.312
-2.049,-0.479,-1.528,64.453,-5.554,321.167
-2.067,-0.548,-1.526,112.549,-36.255,330.933
-2.154,-0.515,-1.497,171.936,-76.355,343.750
-2.276,-0.365,-1.442,226.685,-128.662,360.352
-2.420,-0.208,-1.312,240.356,-188.293,375.732
-2.650,0.010,-1.096,193.176,-244.934,387.146
-2.856,0.259,-0.824,114.868,-287.415,391.479
-2.996,0.528,-0.517,58.167,-315.918,392.517
-3.046,0.780,-0.284,55.237,-330.933,385.437
-2.883,0.972,-0.157,98.694,-338.074,369.019
-2.702,1.184,-0.038,129.700,-340.027,343.506
-2.429,1.429,0.160,128.845,-339.172,309.937
-2.129,1.622,0.365,128.662,-330.811,267.700
-1.832,1.718,0.572,144.653,-317.017,218.262
-1.635,1.709,0.757,148.804,-296.387,162.964
-1.498,1.634,0.941,130.615,-269.958,108.093
-1.377,1.462,1.095,107.178,-237.793,56.458
