Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-1.830,1.523,0.859,165.161,-207.947,-118.530
-1.867,1.378,0.903,159.119,-176.514,-157.654
-1.885,1.116,0.948,152.039,-144.836,-195.007
-1.907,0.774,0.985,157.104,-112.915,-226.440
-1.920,0.449,1.055,158.936,-81.604,-248.352
-1.914,0.207,1.181,141.479,-49.316,-260.315
-1.914,0.042,1.287,117.737,-15.869,-265.869
-1.918,-0.051,1.394,88.440,19.104,-267.639
-1.954,-0.102,1.476,50.964,57.800,-268.250
-2.020,-0.151,1.619,11.597,93.140,-268.982
-2.083,-0.252,1.711,-11.047,130.981,-270.203
-2.191,-0.432,1.759,-20.264,173.096,-271.118
-2.249,-0.649,1.703,-33.203,219.788,-269.470
-2.306,-0.898,1.529,-46.326,268.494,-264.648
-2.352,-1.172,1.233,-46.143,314.758,-257.019
-2.405,-1.435,0.804,-32.532,355.164,-245.178
-2.435,-1.602,0.344,-16.174,385.498,-228.271
-2.419,-1.840,-0.011,-0.610,403.809,-207.581
-2.359,-2.040,-0.321,29.053,412.170,-176.392
-2.269,-2.183,-0.598,60.181,413.635,-134.949
-2.175,-2.258,-0.896,86.121,412.170,-84.717
-2.137,-2.360,-1.270,100.586,406.799,-28.992
-1.928,-2.284,-1.553,90.393,384.583,34.729
-1.878,-2.203,-1.856,66.528,349.854,100.647
-1.826,-2.041,-2.044,70.923,310.791,160.950
-1.775,-1.778,-2.260,67.444,265.015,219.238
-1.806,-1.403,-2.251,24.902,208.069,272.766
-1.767,-0.972,-2.273,17.395,158.447,311.768
-1.782,-0.597,-2.303,47.058,107.666,336.792
-1.847,-0.293,-2.199,71.655,50.903,352.295
-1.877,0.062,-2.034,85.022,-3.601,363.281
-1.931,0.335,-1.910,89.417,-52.185,359.680
-1.942,0.635,-1.800,88.074,-96.252,353.210
-1.988,0.923,-1.635,76.172,-137.756,341.125
-2.036,1.160,-1.461,66.711,-175.171,322.266
-2.033,1.317,-1.393,86.609,-206.604,296.509
-2.044,1.421,-1.353,132.996,-235.657,264.648
-2.078,1.440,-1.285,170.898,-266.296,227.478
-2.143,1.401,-1.146,191.223,-297.913,186.279
-2.228,1.366,-0.918,185.974,-328.613,145.325
-2.308,1.333,-0.659,167.480,-352.539,107.178
-2.388,1.313,-0.350,143.311,-369.507,71.777
-2.460,1.353,-0.047,123.901,-377.869,40.405
-2.500,1.443,0.250,108.337,-378.235,11.414
-2.500,1.521,0.523,96.802,-370.422,-18.860
-2.474,1.520,0.820,89.233,-356.140,-52.490
-2.330,1.409,1.072,74.768,-333.374,-87.097
-2.256,1.177,1.308,68.848,-301.392,-120.728
-2.097,0.883,1.467,101.868,-262.634,-150.085
-1.941,0.548,1.503,136.169,-215.515,-175.842
-1.792,0.226,1.465,163.452,-163.513,-195.007
-1.634,-0.011,1.304,187.012,-111.694,-205.017
-1.528,-0.112,1.181,182.068,-65.857,-207.214
-1.473,-0.087,1.128,155.945,-26.611,-205.444
-1.525,0.088,1.168,111.267,7.385,-202.698
-1.575,0.252,1.192,67.139,40.894,-205.505
-1.653,0.309,1.178,37.842,74.402,-215.759
-1.780,0.282,1.177,13.916,105.347,-230.042
-1.899,0.174,1.193,-16.663,133.179,-245.850
-2.010,0.023,1.229,-54.626,159.729,-260.559
-2.124,-0.150,1.321,-94.971,188.110,-273.987
-2.235,-0.418,1.350,-106.079,219.238,-284.424
-2.325,-0.724,1.302,-109.009,254.578,-289.978
-2.347,-1.116,1.065,-95.520,293.518,-289.795
-2.326,-1.463,0.761,-91.858,328.918,-281.738
-2.371,-1.656,0.471,-119.507,355.591,-268.860
-2.316,-1.942,0.212,-128.601,372.681,-253.113
-2.263,-2.165,-0.021,-118.408,382.996,-226.990
-2.181,-2.330,-0.271,-83.496,386.353,-189.514
-2.076,-2.397,-0.486,-51.331,384.155,-142.090
-2.025,-2.387,-0.681,-22.522,378.418,-86.670
-2.001,-2.326,-0.887,7.812,370.056,-24.780
-1.988,-2.217,-1.114,23.621,360.229,39.551
-1.935,-1.984,-1.384,19.470,342.529,104.980
-1.913,-1.696,-1.570,26.917,305.969,168.640
-1.891,-1.366,-1.696,28.564,273.560,221.741
-1.838,-0.957,-1.807,6.104,238.464,264.038
-1.774,-0.528,-1.908,20.447,198.730,293.579
-1.719,-0.211,-1.950,48.950,151.611,312.012
-1.631,0.161,-1.886,74.158,100.342,322.815
-1.606,0.372,-1.756,106.812,50.415,316.956
-1.617,0.509,-1.624,145.508,4.883,308.533
-1.592,0.599,-1.545,173.767,-34.546,296.509
-1.635,0.648,-1.520,199.524,-71.350,281.006
-1.682,0.703,-1.531,218.872,-107.422,262.878
-1.741,0.758,-1.466,230.835,-143.799,242.615
-1.752,0.763,-1.434,252.075,-182.434,219.238
-1.850,0.772,-1.312,231.018,-221.741,195.068
-1.946,0.828,-1.134,177.429,-256.836,173.096
-2.018,0.933,-0.933,152.588,-287.476,153.503
-2.094,1.068,-0.705,145.935,-314.514,133.362
-2.123,1.216,-0.443,136.963,-335.571,111.084
-2.128,1.327,-0.174,135.315,-349.182,83.862
-2.101,1.390,0.079,149.414,-353.882,51.270
-2.041,1.398,0.296,166.504,-347.229,13.977
-1.965,1.307,0.526,167.969,-332.275,-26.062
-1.916,1.114,0.727,170.227,-310.486,-66.956
-1.856,0.905,0.833,180.237,-280.273,-103.760
-1.807,0.713,0.849,192.261,-244.995,-134.644
-1.786,0.525,0.833,196.045,-209.778,-160.645
-1.777,0.345,0.808,190.491,-174.500,-181.763
-1.753,0.220,0.789,184.265,-140.747,-196.899
-1.709,0.160,0.742,181.458,-108.948,-207.764
-1.671,0.147,0.793,156.982,-81.116,-216.797
-1.653,0.122,0.940,117.737,-55.725,-225.525
-1.644,0.055,1.137,84.656,-30.518,-234.192
-1.668,-0.048,1.328,51.147,-2.380,-242.065
-1.705,-0.161,1.568,13.062,25.879,-247.192
-1.748,-0.271,1.795,-12.390,62.378,-249.512
-1.788,-0.345,1.887,-17.456,110.107,-248.718
-1.898,-0.543,1.858,-7.019,160.889,-245.422
-1.922,-0.776,1.733,-23.987,216.553,-239.990
-1.964,-0.996,1.422,-40.100,271.484,-231.445
-2.024,-1.225,1.005,-39.307,319.031,-219.421
-2.140,-1.300,0.629,-45.776,353.516,-204.285
-2.213,-1.410,0.355,-54.810,376.099,-188.477
-2.263,-1.541,0.101,-46.631,392.761,-167.542
-2.298,-1.654,-0.122,-26.917,402.832,-138.123
-2.301,-1.711,-0.352,-8.789,406.921,-100.098
Done. Type '시작' to run again.
