Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-2.012,-0.259,0.656,-39.795,180.542,-247.864
-2.102,-0.542,0.554,-46.143,198.975,-254.456
-2.164,-0.818,0.498,-68.054,213.257,-254.700
-2.188,-1.031,0.456,-113.525,222.656,-248.779
-2.185,-1.180,0.526,-168.579,227.234,-237.610
-2.135,-1.297,0.735,-206.665,231.262,-222.839
-2.083,-1.308,0.885,-224.243,242.004,-204.529
-2.032,-1.279,0.891,-224.854,259.888,-185.120
-1.981,-1.119,0.795,-220.215,282.593,-166.931
-2.032,-1.121,0.518,-194.275,303.467,-153.809
-1.982,-1.204,0.181,-133.911,319.763,-140.320
-1.912,-1.366,-0.099,-95.398,327.942,-123.901
-1.828,-1.506,-0.334,-73.120,330.078,-102.844
-1.720,-1.604,-0.560,-49.622,327.332,-76.294
-1.608,-1.684,-0.761,-14.954,319.336,-44.128
-1.532,-1.728,-0.923,10.620,307.129,-7.141
-1.435,-1.695,-1.105,23.621,292.603,34.302
-1.370,-1.535,-1.251,33.813,273.254,78.125
-1.358,-1.395,-1.424,53.345,251.099,119.141
-1.309,-1.171,-1.538,64.453,214.417,159.973
-1.265,-0.921,-1.639,66.162,180.176,193.787
-1.254,-0.673,-1.691,60.974,138.977,219.971
-1.285,-0.442,-1.635,49.988,97.717,238.647
-1.304,-0.222,-1.628,65.063,58.899,250.916
-1.345,-0.065,-1.641,111.267,21.790,254.944
-1.444,0.047,-1.705,176.392,-13.916,254.944
-1.380,0.144,-1.854,245.361,-51.392,250.916
-1.432,0.206,-1.957,291.931,-100.220,244.263
-1.574,0.266,-1.953,261.902,-155.884,237.122
-1.720,0.380,-1.789,160.767,-210.937,231.506
-1.815,0.529,-1.508,47.852,-257.568,228.760
-1.981,0.689,-1.135,-18.250,-292.725,224.243
-2.049,0.702,-1.020,22.766,-311.951,210.693
-2.109,0.826,-0.967,67.261,-325.256,191.223
-2.165,0.985,-0.627,-8.057,-344.971,173.889
-2.201,1.024,-0.305,-5.737,-355.774,152.222
-2.157,1.014,-0.028,25.635,-352.783,127.136
-2.078,0.948,0.245,61.584,-344.238,100.891
-1.974,0.797,0.499,110.168,-330.383,73.608
-1.823,0.619,0.693,157.532,-309.265,47.913
-1.740,0.528,0.857,177.429,-282.776,28.442
-1.657,0.544,0.972,179.626,-250.916,13.855
-1.579,0.618,0.994,184.631,-214.539,0.488
-1.529,0.678,0.888,203.186,-176.270,-15.137
-1.487,0.697,0.743,226.135,-138.733,-34.668
-1.453,0.690,0.596,240.051,-107.727,-55.969
-1.437,0.659,0.478,239.868,-81.116,-78.735
-1.441,0.581,0.418,221.436,-58.716,-101.990
-1.465,0.481,0.440,182.312,-39.734,-124.084
-1.509,0.420,0.550,127.136,-22.400,-143.188
-1.530,0.373,0.747,73.242,-5.127,-160.278
-1.550,0.272,0.979,37.231,14.404,-176.697
-1.572,0.139,1.189,24.902,39.246,-191.162
-1.605,-0.007,1.304,32.410,74.951,-201.538
-1.676,-0.133,1.318,37.048,112.976,-206.787
-1.771,-0.208,1.227,29.541,152.588,-208.252
-1.925,-0.209,1.075,16.052,190.063,-208.374
-1.994,-0.271,0.865,-0.854,223.022,-210.205
-2.087,-0.368,0.732,-39.063,247.559,-213.989
-2.163,-0.504,0.672,-76.599,265.442,-218.018
-2.202,-0.674,0.571,-93.079,280.029,-219.910
-2.271,-0.898,0.453,-84.290,292.542,-217.224
-2.227,-1.118,0.252,-65.369,305.908,-207.031
-2.127,-1.305,-0.033,-47.668,317.627,-190.369
-2.032,-1.424,-0.274,-47.729,322.510,-169.250
-1.908,-1.505,-0.443,-62.439,319.336,-144.958
-1.765,-1.517,-0.533,-91.248,309.875,-119.080
-1.648,-1.480,-0.548,-122.437,297.791,-92.163
-1.567,-1.415,-0.580,-128.601,286.316,-65.430
-1.463,-1.349,-0.641,-108.032,275.696,-38.940
-1.375,-1.292,-0.718,-85.632,264.343,-12.573
-1.323,-1.237,-0.787,-63.843,251.404,14.343
-1.282,-1.167,-0.891,-37.109,237.244,42.908
-1.238,-1.070,-0.978,-21.362,220.398,72.021
-1.221,-0.925,-1.124,-14.343,202.576,100.403
-1.220,-0.740,-1.152,-16.052,177.734,125.427
-1.203,-0.581,-1.174,-18.494,148.865,145.386
-1.194,-0.441,-1.153,-20.508,121.460,161.133
-1.211,-0.308,-1.114,-23.254,94.727,173.462
-1.244,-0.209,-1.058,-27.283,69.702,184.448
-1.228,-0.123,-1.005,-20.752,46.936,194.336
-1.246,-0.048,-0.981,12.146,25.574,202.942
-1.252,0.006,-0.986,54.871,4.822,209.839
-1.326,0.045,-1.040,95.581,-15.442,214.478
-1.321,0.122,-1.133,129.395,-36.926,217.957
-1.334,0.172,-1.223,160.461,-62.805,218.872
-1.293,0.202,-1.290,175.110,-92.468,216.187
-1.275,0.224,-1.300,173.035,-125.244,211.121
-1.370,0.264,-1.217,157.166,-159.241,203.430
-1.421,0.341,-1.151,152.100,-189.209,194.031
-1.479,0.424,-1.122,157.532,-215.027,182.373
-1.560,0.529,-1.024,122.070,-238.647,168.274
-1.612,0.606,-0.861,68.726,-258.728,153.137
-1.648,0.626,-0.689,38.330,-273.376,137.573
-1.697,0.611,-0.486,16.724,-283.081,123.108
-1.693,0.572,-0.242,-0.061,-286.987,110.229
-1.684,0.517,-0.034,3.174,-283.264,98.450
-1.629,0.446,0.091,33.386,-272.095,87.341
-1.572,0.411,0.179,66.711,-256.409,78.247
-1.529,0.458,0.214,89.355,-237.610,71.167
-1.509,0.604,0.199,103.394,-216.248,64.270
-1.508,0.842,0.187,111.938,-194.885,54.321
-1.465,1.038,0.109,140.381,-172.791,37.354
-1.439,1.086,0.007,179.138,-151.550,10.437
-1.430,1.101,0.052,200.623,-133.240,-22.522
-1.611,0.754,-0.214,284.790,-113.831,-61.279
-1.491,0.710,-0.195,338.135,-96.619,-96.313
-1.522,0.681,-0.158,276.428,-85.754,-123.962
-1.671,0.650,-0.112,241.516,-75.012,-151.062
-1.765,0.581,-0.063,206.726,-64.636,-178.467
-1.813,0.378,0.041,182.007,-53.894,-206.482
-1.849,0.035,0.326,149.597,-46.204,-231.079
-1.825,-0.350,0.664,126.587,-33.386,-247.375
-1.784,-0.727,0.999,99.915,-11.902,-251.038
-1.712,-1.058,1.202,73.914,19.775,-241.333
-1.631,-1.233,1.326,24.658,61.035,-219.116
-1.583,-1.185,1.330,-53.345,101.868,-189.148
-1.611,-0.975,1.337,-125.244,140.747,-160.889
-1.696,-0.721,1.229,-124.451,178.589,-139.709
Done. Type '시작' to run again.
