Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-1.636,0.465,-0.781,-16.174,-223.450,185.181
-1.667,0.494,-0.696,-6.653,-236.938,176.392
-1.734,0.529,-0.584,4.333,-248.657,166.931
-1.750,0.561,-0.496,19.043,-256.775,156.128
-1.763,0.566,-0.427,43.762,-262.207,142.761
-1.772,0.586,-0.392,63.599,-265.625,128.418
-1.788,0.593,-0.355,72.083,-267.700,112.915
-1.822,0.569,-0.311,75.989,-269.226,96.558
-1.817,0.516,-0.249,80.688,-269.714,80.078
-1.819,0.447,-0.141,90.881,-269.287,64.392
-1.802,0.374,-0.037,117.676,-266.296,49.377
-1.794,0.345,0.096,141.418,-261.353,35.522
-1.787,0.358,0.254,141.968,-254.395,22.705
-1.777,0.378,0.436,127.441,-243.225,9.888
-1.734,0.424,0.621,114.563,-226.868,-3.052
-1.677,0.448,0.777,116.211,-207.092,-16.418
-1.627,0.441,0.931,121.582,-183.472,-32.166
-1.562,0.460,0.985,138.916,-154.724,-48.035
-1.496,0.438,1.011,183.899,-124.878,-64.880
-1.447,0.349,0.997,231.323,-92.896,-82.886
-1.347,0.207,0.841,272.827,-54.077,-99.121
-1.298,0.116,0.680,274.231,-19.226,-109.558
-1.298,0.104,0.520,247.009,10.864,-115.417
-1.320,0.163,0.355,209.778,37.903,-120.056
-1.356,0.270,0.189,168.823,61.157,-126.282
-1.407,0.405,0.034,130.371,78.613,-135.376
-1.466,0.525,-0.034,90.759,89.661,-149.353
-1.533,0.638,0.020,44.922,94.666,-169.006
-1.673,0.595,0.117,8.911,96.802,-193.298
-1.779,0.499,0.279,-43.457,100.464,-218.079
-1.869,0.347,0.506,-90.210,103.821,-240.356
-1.918,0.116,0.682,-106.384,110.596,-258.728
-1.937,-0.174,0.754,-87.524,121.826,-271.423
-1.929,-0.502,0.711,-45.471,136.230,-276.123
-1.852,-0.742,0.644,-49.377,152.222,-272.034
-1.804,-0.966,0.510,-46.082,166.626,-263.000
-1.734,-1.143,0.339,-40.039,179.077,-249.756
-1.682,-1.255,0.293,-53.040,187.500,-231.812
-1.658,-1.399,0.281,-57.312,193.237,-211.426
-1.649,-1.479,0.270,-66.162,198.242,-186.096
-1.627,-1.458,0.463,-119.080,201.355,-156.616
-1.615,-1.329,0.737,-171.326,207.275,-127.075
-1.647,-1.113,0.941,-196.045,221.802,-99.854
-1.643,-0.865,0.959,-187.256,245.728,-77.454
-1.653,-0.679,0.800,-156.494,273.499,-61.157
-1.691,-0.673,0.443,-99.365,299.438,-50.415
-1.709,-0.825,0.001,-50.903,318.420,-40.161
-1.648,-1.036,-0.424,-19.165,328.247,-26.062
-1.573,-1.215,-0.757,2.502,326.660,-4.883
-1.525,-1.328,-0.983,24.536,316.650,24.231
-1.512,-1.352,-1.164,46.265,300.842,60.608
-1.509,-1.302,-1.264,67.810,277.161,100.220
-1.510,-1.222,-1.501,95.459,255.310,139.526
-1.529,-1.023,-1.638,94.055,220.459,180.969
-1.538,-0.799,-1.786,60.303,182.678,216.980
-1.490,-0.551,-1.854,41.199,140.869,244.873
-1.479,-0.324,-1.904,49.377,98.999,264.343
-1.480,-0.027,-1.876,57.434,52.002,278.748
-1.528,0.178,-1.792,53.101,5.737,282.166
-1.521,0.329,-1.722,54.504,-34.424,279.175
-1.527,0.390,-1.684,83.374,-72.815,270.874
-1.567,0.439,-1.622,110.291,-110.840,261.047
-1.618,0.505,-1.526,120.789,-147.400,250.977
-1.639,0.609,-1.406,135.803,-181.824,239.868
-1.689,0.710,-1.270,157.593,-214.417,224.976
-1.737,0.871,-1.091,157.288,-242.432,208.313
-1.873,1.052,-0.935,151.245,-263.184,189.697
-1.885,1.245,-0.802,156.921,-278.015,165.344
-1.914,1.404,-0.736,161.377,-288.269,135.010
-1.947,1.493,-0.641,158.447,-297.852,98.877
-2.011,1.482,-0.496,146.851,-306.519,58.533
-2.069,1.340,-0.299,144.165,-312.500,16.663
-2.092,1.070,-0.068,164.734,-313.904,-22.278
-2.079,0.730,0.196,190.491,-310.242,-56.641
-2.027,0.419,0.449,209.595,-299.438,-82.886
-1.958,0.163,0.695,215.698,-281.433,-99.426
-1.868,-0.001,0.920,213.013,-257.141,-106.995
-1.773,-0.062,1.014,211.975,-226.440,-107.605
-1.672,-0.060,1.136,197.021,-193.481,-105.103
-1.562,0.047,1.192,154.663,-156.982,-101.257
-1.486,0.201,1.316,122.498,-121.704,-99.121
-1.449,0.353,1.390,99.487,-84.900,-102.600
-1.437,0.457,1.509,75.806,-47.302,-111.816
-1.432,0.501,1.656,47.729,-9.888,-125.305
-1.489,0.499,1.804,16.602,30.273,-141.663
-1.601,0.497,1.921,-1.709,74.280,-159.058
-1.724,0.445,1.882,-1.160,122.375,-177.490
-1.875,0.347,1.729,1.526,171.143,-196.960
-2.067,0.199,1.500,1.526,216.614,-215.881
-2.251,0.020,1.264,-7.202,254.578,-232.239
-2.398,-0.163,1.091,-32.532,284.729,-244.934
-2.426,-0.437,0.972,-58.411,308.289,-253.662
-2.450,-0.845,0.692,-67.871,328.857,-257.141
-2.551,-1.080,0.495,-72.205,343.506,-247.498
-2.506,-1.266,0.322,-76.660,352.661,-227.661
-2.409,-1.427,-0.003,-40.894,362.732,-201.599
-2.276,-1.477,-0.363,0.854,368.042,-167.358
-2.145,-1.436,-0.630,15.259,362.671,-128.784
-2.020,-1.358,-0.852,28.381,349.304,-90.637
-1.848,-1.371,-1.035,58.289,330.261,-54.260
-1.660,-1.394,-1.225,76.599,308.838,-17.334
-1.509,-1.369,-1.265,62.073,277.466,19.958
-1.393,-1.282,-1.207,24.719,245.544,55.908
-1.351,-1.159,-1.079,-5.981,216.003,88.562
-1.298,-1.039,-0.977,-15.625,191.406,117.981
-1.253,-0.951,-0.977,1.526,171.997,145.264
-1.234,-0.836,-1.047,29.785,152.893,172.119
-1.255,-0.661,-1.108,51.086,130.432,198.608
-1.294,-0.474,-1.138,59.265,104.797,221.313
-1.305,-0.296,-1.187,58.655,78.430,238.647
-1.321,-0.125,-1.255,62.927,51.453,249.695
-1.364,0.043,-1.327,72.144,24.170,256.226
-1.408,0.194,-1.445,78.186,-1.343,257.996
-1.407,0.335,-1.477,88.257,-36.682,255.920
-1.478,0.449,-1.491,102.295,-74.890,250.793
-1.520,0.558,-1.522,114.685,-109.985,243.530
-1.570,0.682,-1.563,130.737,-144.958,232.117
-1.628,0.801,-1.593,146.790,-182.129,215.393
-1.697,0.902,-1.538,135.437,-221.069,194.397
Done. Type '시작' to run again.
