Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-1.896,-1.698,-1.233,-66.406,313.660,120.850
-1.832,-1.529,-1.365,1.343,288.757,165.405
-1.844,-1.360,-1.635,87.830,258.606,210.144
-1.832,-1.153,-1.771,135.681,213.562,253.357
-1.826,-0.902,-1.837,137.878,161.438,291.260
-1.868,-0.638,-1.821,143.250,110.352,321.167
-1.985,-0.404,-1.823,151.917,59.143,344.116
-2.090,-0.213,-1.759,161.438,9.399,359.558
-2.181,-0.010,-1.760,181.519,-37.109,368.408
-2.183,0.118,-1.764,204.712,-86.365,366.638
-2.198,0.225,-1.729,227.356,-138.794,361.084
-2.279,0.338,-1.607,225.342,-195.068,351.440
-2.376,0.531,-1.309,180.664,-248.047,337.708
-2.425,0.685,-1.061,150.635,-290.649,318.726
-2.464,0.796,-0.817,139.343,-323.486,294.800
-2.536,0.906,-0.539,114.990,-348.450,269.165
-2.579,1.036,-0.253,99.487,-363.159,244.934
-2.510,1.160,-0.047,121.338,-365.540,218.933
-2.449,1.307,0.150,142.029,-364.624,188.660
-2.402,1.433,0.367,155.823,-361.084,154.053
-2.289,1.515,0.522,177.612,-351.440,115.784
-2.205,1.581,0.696,213.745,-337.708,72.388
-2.125,1.545,0.830,242.065,-319.336,24.048
-1.981,1.318,0.834,246.948,-297.363,-26.306
-1.977,1.072,0.994,227.783,-276.855,-73.364
-1.883,0.662,1.048,270.569,-250.732,-110.596
-1.764,0.248,1.202,300.720,-214.050,-138.062
-1.605,-0.059,1.292,323.486,-165.405,-153.137
-1.472,-0.170,1.262,343.933,-108.948,-158.325
-1.391,-0.086,1.125,332.092,-50.842,-157.898
-1.372,0.096,0.937,303.101,1.526,-158.630
-1.428,0.255,0.737,266.785,45.044,-164.734
-1.534,0.327,0.564,226.196,80.933,-176.025
-1.633,0.299,0.441,169.983,109.314,-190.857
-1.722,0.158,0.364,113.281,131.836,-207.153
-1.792,-0.054,0.347,67.139,149.170,-221.802
-1.848,-0.232,0.401,25.818,162.598,-231.934
-1.894,-0.358,0.465,2.869,174.805,-237.854
-1.933,-0.448,0.496,5.310,187.256,-239.441
-1.956,-0.518,0.497,10.803,199.158,-237.915
-2.017,-0.557,0.534,5.188,209.717,-234.009
-2.055,-0.647,0.562,1.892,222.473,-228.394
-2.067,-0.787,0.500,-4.333,238.098,-221.130
-1.973,-0.942,0.391,-16.785,254.395,-211.487
-1.890,-1.099,0.300,-38.574,268.372,-200.745
-1.852,-1.270,0.281,-70.190,278.564,-188.904
-1.790,-1.421,0.291,-97.168,287.598,-173.950
-1.784,-1.526,0.245,-109.375,297.241,-155.090
-1.770,-1.589,0.171,-119.080,305.603,-133.606
-1.759,-1.622,0.103,-119.385,309.998,-110.962
-1.768,-1.632,0.047,-106.750,310.425,-85.083
-1.751,-1.625,-0.011,-81.909,308.533,-54.993
-1.751,-1.616,-0.072,-54.504,305.237,-20.752
-1.744,-1.585,-0.147,-43.457,303.284,16.846
-1.700,-1.452,-0.240,-46.387,304.871,56.702
-1.706,-1.315,-0.442,-12.939,306.335,92.590
-1.705,-1.169,-0.679,40.100,302.612,125.366
-1.707,-1.012,-0.914,83.801,292.175,156.494
-1.697,-0.862,-1.104,130.310,274.475,186.401
-1.653,-0.722,-1.362,183.594,251.465,214.539
-1.600,-0.554,-1.498,226.196,216.003,239.807
-1.615,-0.417,-1.691,256.226,172.729,260.193
-1.633,-0.261,-1.769,266.968,118.225,277.771
-1.645,-0.065,-1.861,270.020,63.232,290.649
-1.699,0.081,-1.906,254.456,4.639,294.739
-1.711,0.251,-1.819,209.167,-53.894,294.739
-1.825,0.396,-1.722,172.607,-109.314,289.673
-2.008,0.516,-1.606,156.250,-159.973,279.480
-2.058,0.648,-1.528,150.757,-205.261,265.259
-2.093,0.742,-1.429,142.822,-247.559,247.314
-2.193,0.814,-1.276,136.047,-289.124,227.051
-2.312,0.860,-1.079,121.155,-327.881,204.895
-2.356,0.903,-0.862,98.083,-359.009,182.251
-2.385,0.915,-0.699,92.163,-380.005,158.752
-2.418,0.985,-0.482,78.064,-395.874,134.888
-2.437,1.079,-0.277,73.059,-404.724,109.985
-2.461,1.220,-0.032,57.007,-408.752,82.703
-2.428,1.311,0.200,42.236,-405.396,52.063
-2.360,1.291,0.387,54.443,-395.142,17.700
-2.304,1.164,0.504,86.365,-379.944,-18.555
-2.220,0.951,0.584,117.737,-363.159,-54.749
-2.168,0.677,0.660,139.709,-345.154,-87.463
-2.085,0.377,0.708,166.809,-322.449,-113.831
-1.988,0.064,0.737,200.500,-294.556,-133.240
-1.854,-0.222,0.791,230.652,-263.367,-144.714
-1.753,-0.404,0.903,246.216,-227.173,-146.912
-1.640,-0.499,0.953,272.888,-184.875,-142.151
-1.538,-0.509,0.932,292.114,-140.564,-134.094
-1.460,-0.446,0.945,261.902,-99.243,-125.793
-1.397,-0.339,1.020,201.050,-61.340,-119.080
-1.369,-0.263,1.094,154.114,-24.841,-116.577
-1.355,-0.239,1.175,124.329,11.780,-117.798
-1.344,-0.254,1.236,100.525,50.537,-120.239
-1.384,-0.259,1.304,66.772,90.881,-122.375
-1.466,-0.244,1.360,37.903,130.676,-124.207
-1.594,-0.172,1.365,7.629,171.326,-126.038
-1.726,-0.079,1.314,-17.517,212.097,-130.493
-1.897,-0.005,1.237,-36.987,249.695,-139.038
-2.083,0.013,1.171,-61.829,285.522,-151.917
-2.247,-0.103,1.000,-73.120,321.594,-166.626
-2.338,-0.303,0.821,-94.849,355.347,-180.969
-2.415,-0.499,0.486,-108.459,385.803,-192.566
-2.494,-0.666,0.170,-112.610,406.250,-200.317
