Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-2.116,0.957,-0.906,69.580,-314.575,125.854
-2.260,1.118,-0.403,40.527,-332.214,104.492
-2.280,1.141,-0.179,12.024,-342.590,83.496
-2.254,1.195,0.187,-13.855,-346.191,62.622
-2.144,1.171,0.455,8.606,-338.745,40.161
-1.986,1.047,0.681,78.430,-320.435,14.160
-1.859,0.890,0.864,142.090,-295.959,-13.184
-1.739,0.756,0.989,179.199,-263.855,-39.673
-1.651,0.670,1.028,206.726,-226.440,-64.270
-1.604,0.695,0.965,229.553,-185.608,-86.792
-1.600,0.760,0.810,240.417,-146.790,-108.948
-1.629,0.761,0.674,235.535,-114.014,-133.118
-1.652,0.666,0.597,225.464,-86.426,-158.020
-1.693,0.519,0.590,215.088,-62.195,-180.603
-1.760,0.397,0.669,193.115,-40.649,-198.914
-1.796,0.319,0.825,151.978,-20.020,-212.769
-1.829,0.260,1.018,98.694,1.038,-223.938
-1.872,0.162,1.227,46.265,21.851,-233.521
-1.857,0.064,1.385,-9.644,51.086,-241.272
-1.847,-0.125,1.578,-31.372,82.642,-248.230
-1.847,-0.357,1.546,-8.545,126.099,-252.930
-1.872,-0.597,1.336,16.846,171.265,-253.906
-1.943,-0.833,1.045,29.175,212.341,-251.099
-2.010,-1.056,0.798,27.771,244.568,-243.713
-2.076,-1.222,0.662,15.076,268.188,-230.225
-2.114,-1.360,0.597,2.869,286.377,-210.510
-2.131,-1.429,0.536,-0.671,303.040,-184.875
-2.124,-1.451,0.402,-3.357,319.885,-156.311
-2.079,-1.413,0.243,-18.433,334.351,-128.235
-2.040,-1.428,0.110,-45.227,345.215,-104.065
-1.996,-1.515,-0.035,-56.152,354.431,-80.994
-1.948,-1.635,-0.224,-71.045,362.427,-56.030
-1.868,-1.742,-0.452,-83.679,368.408,-28.625
-1.821,-1.805,-0.721,-71.167,371.338,1.770
-1.797,-1.801,-1.028,-36.255,372.192,36.255
-1.782,-1.893,-1.500,10.254,363.647,75.012
-1.700,-1.807,-1.748,31.006,325.928,125.671
-1.680,-1.629,-2.005,62.683,294.006,175.354
-1.673,-1.367,-2.326,103.271,248.474,222.534
-1.678,-0.991,-2.422,122.498,183.655,265.869
-1.700,-0.579,-2.377,97.900,119.873,298.401
-1.713,-0.153,-2.204,72.876,56.519,321.167
-1.728,0.156,-1.976,57.983,0.732,331.482
-1.747,0.431,-1.790,38.513,-45.227,327.026
-1.748,0.669,-1.628,20.142,-85.388,318.726
-1.757,0.830,-1.495,24.170,-120.300,303.162
-1.762,0.919,-1.329,41.199,-153.137,283.203
-1.799,0.969,-1.189,66.895,-183.350,261.108
-1.821,0.971,-1.070,90.149,-209.778,237.366
-1.816,0.937,-0.987,120.728,-231.506,211.975
-1.832,0.898,-0.873,145.691,-251.526,185.425
-1.869,0.832,-0.740,155.884,-268.738,158.325
-1.904,0.777,-0.611,161.621,-281.738,131.897
-1.953,0.738,-0.505,160.767,-290.710,106.995
-2.017,0.742,-0.430,146.484,-297.607,83.252
-2.062,0.805,-0.294,122.620,-303.406,61.279
-2.079,0.832,-0.243,120.361,-308.838,39.429
-2.119,0.941,-0.031,84.717,-313.293,18.799
-2.140,0.975,0.186,66.650,-316.772,-2.258
-2.102,1.004,0.499,73.425,-313.293,-22.644
-2.045,0.999,0.848,98.267,-304.443,-43.518
-1.917,0.973,1.154,128.662,-282.410,-65.918
-1.770,0.976,1.374,139.587,-248.840,-89.233
-1.676,0.982,1.526,147.949,-207.336,-113.586
-1.600,1.002,1.527,158.569,-155.884,-139.832
-1.578,0.954,1.489,162.415,-103.455,-168.640
-1.642,0.794,1.444,153.015,-55.420,-198.181
-1.719,0.574,1.338,141.357,-10.620,-223.267
-1.798,0.366,1.209,119.202,30.212,-242.554
-1.871,0.177,1.092,94.360,66.528,-256.104
-1.927,-0.000,1.057,65.613,97.229,-265.198
-1.991,-0.187,1.111,32.532,123.291,-271.423
-2.040,-0.404,1.131,6.226,148.926,-273.926
-2.061,-0.602,1.182,-12.756,175.598,-271.973
-2.095,-0.789,1.189,-16.174,204.224,-265.015
-2.130,-0.899,1.119,-19.165,235.779,-253.479
-2.138,-0.973,0.972,-17.822,268.738,-240.173
-2.155,-1.096,0.711,-13.000,300.537,-227.783
-2.141,-1.242,0.387,-27.039,328.674,-216.125
-2.094,-1.282,0.024,-66.528,350.281,-205.322
-2.031,-1.504,-0.231,-119.202,362.183,-200.073
-1.999,-1.832,-0.338,-167.358,363.464,-192.749
-1.977,-2.201,-0.450,-190.002,360.657,-176.575
-1.951,-2.562,-0.583,-179.321,354.736,-146.606
-1.868,-2.839,-0.757,-137.817,346.619,-99.182
-1.845,-2.914,-0.927,-88.928,333.862,-35.095
-1.779,-2.787,-1.085,-43.213,320.068,37.537
-1.793,-2.503,-1.282,-8.240,297.363,112.122
-1.831,-2.085,-1.389,10.071,259.949,185.486
-1.906,-1.614,-1.436,10.437,231.384,245.728
-1.964,-1.170,-1.482,18.005,203.064,294.189
-1.983,-0.770,-1.551,36.072,171.570,330.811
-2.000,-0.411,-1.610,63.477,140.076,354.553
-1.999,-0.154,-1.770,122.559,103.760,368.713
-1.972,0.204,-1.905,198.669,57.251,376.343
-1.972,0.474,-1.949,227.600,3.235,369.934
-1.963,0.749,-1.885,206.055,-50.720,357.727
-1.964,0.986,-1.753,172.852,-100.708,337.097
-1.988,1.149,-1.584,148.743,-143.982,309.753
-2.007,1.257,-1.478,149.780,-181.641,278.259
-2.050,1.326,-1.338,154.663,-217.346,243.958
-2.096,1.318,-1.184,155.151,-250.366,207.275
-2.104,1.266,-0.960,155.945,-281.006,168.640
-2.145,1.159,-0.697,162.354,-307.556,130.859
-2.149,1.005,-0.443,170.837,-326.416,95.825
-2.102,0.847,-0.191,173.279,-337.891,63.904
-2.074,0.673,0.096,163.208,-342.957,36.011
-2.032,0.538,0.370,150.696,-336.060,12.939
-1.984,0.518,0.651,139.160,-319.092,-2.136
-1.879,0.633,0.883,139.404,-293.579,-11.536
-1.736,0.810,1.001,162.659,-260.559,-23.376
-1.611,0.921,0.995,188.354,-223.083,-42.542
-1.554,0.980,0.991,196.167,-185.242,-68.787
