Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-2.104,0.506,0.192,19.836,-327.942,71.350
-2.073,0.445,0.290,22.034,-315.063,57.556
-2.042,0.412,0.431,23.315,-301.453,45.593
-1.955,0.272,0.490,45.288,-287.109,34.363
-1.971,0.186,0.595,57.922,-273.132,23.682
-1.855,0.171,0.755,89.355,-256.531,18.311
-1.729,0.135,0.840,162.415,-232.727,12.695
-1.604,0.144,0.961,210.876,-207.947,4.822
-1.444,0.239,1.035,241.760,-177.307,-3.174
-1.297,0.383,1.098,258.484,-141.846,-13.611
-1.153,0.517,1.081,281.555,-102.173,-29.602
-1.057,0.642,1.010,290.710,-59.570,-49.988
-1.015,0.727,0.922,270.020,-16.907,-74.646
-1.032,0.800,0.851,225.647,23.926,-101.990
-1.130,0.812,0.754,186.707,63.599,-131.592
-1.268,0.726,0.637,158.447,100.464,-161.926
-1.442,0.578,0.525,129.639,132.812,-190.796
-1.634,0.393,0.420,93.811,160.461,-216.064
-1.768,0.199,0.384,44.800,182.556,-237.061
-1.874,-0.081,0.379,12.939,200.378,-254.578
-1.948,-0.378,0.364,-6.348,217.163,-265.015
-2.010,-0.629,0.370,-30.640,232.300,-268.372
-2.062,-0.770,0.343,-53.650,245.422,-264.954
-2.073,-0.892,0.309,-67.627,254.883,-258.423
-2.048,-1.043,0.226,-37.231,262.207,-249.023
-2.051,-1.194,0.223,-29.480,266.724,-232.178
-2.048,-1.332,0.233,-45.532,274.170,-208.801
-1.975,-1.415,0.248,-69.946,285.156,-180.725
-1.891,-1.468,0.175,-59.326,299.194,-152.527
-1.832,-1.500,0.021,-23.132,313.782,-124.390
-1.793,-1.480,-0.178,7.385,325.378,-95.276
-1.741,-1.456,-0.398,34.546,332.581,-65.796
-1.668,-1.439,-0.672,53.101,334.717,-36.865
-1.589,-1.436,-0.901,62.378,327.698,-8.667
-1.519,-1.447,-1.091,52.063,314.453,18.555
-1.477,-1.432,-1.175,26.550,292.419,46.997
-1.440,-1.453,-1.191,9.216,263.489,76.843
-1.429,-1.451,-1.158,-13.977,236.511,107.788
-1.445,-1.404,-1.114,-54.199,213.745,139.404
-1.497,-1.295,-1.113,-75.317,195.435,171.326
-1.521,-1.131,-1.189,-60.547,179.993,201.904
-1.530,-0.961,-1.387,-34.973,164.978,228.455
-1.570,-0.781,-1.493,-24.841,138.000,250.977
-1.600,-0.588,-1.504,-22.705,108.032,269.653
-1.624,-0.414,-1.516,-16.479,74.951,284.668
-1.651,-0.240,-1.431,-16.174,40.955,296.509
-1.664,-0.068,-1.321,-19.104,9.583,304.871
-1.678,0.050,-1.224,-15.930,-17.029,307.617
-1.732,0.151,-1.159,-22.217,-40.833,308.960
-1.759,0.298,-1.131,-32.104,-59.814,308.044
-1.712,0.425,-1.177,-1.221,-76.904,302.673
