Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-1.165,0.131,0.517,-3.662,7.202,39.612
-1.145,0.132,0.619,0.244,14.587,40.710
-1.127,0.090,0.601,1.953,26.123,40.710
-1.119,0.003,0.471,-9.155,39.795,40.649
-1.127,-0.155,0.244,-22.705,50.903,41.138
-1.133,-0.352,-0.079,-36.682,60.303,44.678
-1.126,-0.523,-0.396,-54.443,62.683,53.040
-1.130,-0.616,-0.649,-68.848,55.542,66.528
-1.138,-0.579,-0.849,-72.205,41.504,82.825
-1.153,-0.395,-0.990,-73.242,22.278,100.647
-1.164,-0.139,-0.998,-81.238,-2.197,115.051
-1.160,0.101,-0.936,-86.731,-26.062,122.498
-1.154,0.253,-0.881,-71.411,-46.997,124.084
-1.155,0.324,-0.852,-47.913,-66.101,121.704
-1.164,0.346,-0.870,-28.320,-82.886,117.737
-1.161,0.357,-0.981,-3.052,-96.863,113.220
-1.194,0.399,-1.119,11.963,-111.572,108.093
-1.261,0.462,-1.237,15.808,-131.165,101.440
-1.327,0.523,-1.352,17.700,-152.832,93.018
-1.416,0.573,-1.435,19.897,-177.734,82.886
-1.537,0.649,-1.379,8.667,-206.726,71.594
-1.627,0.761,-1.176,-11.047,-235.718,59.753
-1.696,0.861,-0.903,-28.687,-259.338,46.814
-1.778,0.997,-0.493,-38.818,-280.334,33.508
-1.834,1.143,-0.116,-33.081,-290.894,19.348
-1.819,1.315,0.286,-12.878,-289.185,2.258
-1.807,1.408,0.561,20.874,-275.757,-19.104
-1.796,1.441,0.797,56.458,-255.188,-44.800
-1.776,1.383,0.916,93.506,-228.455,-72.876
-1.749,1.259,0.933,122.437,-197.144,-101.318
-1.721,1.095,0.879,139.587,-163.940,-127.136
-1.693,0.917,0.785,145.142,-133.362,-149.170
-1.661,0.724,0.674,150.146,-104.858,-167.114
-1.619,0.536,0.564,158.875,-78.796,-180.786
-1.585,0.339,0.453,166.748,-54.382,-190.491
-1.566,0.111,0.363,164.978,-32.776,-197.632
-1.578,-0.082,0.404,150.452,-14.465,-200.439
-1.611,-0.199,0.618,127.686,0.488,-199.097
-1.654,-0.280,0.969,115.051,16.785,-195.801
-1.693,-0.398,1.369,112.427,40.710,-193.115
-1.756,-0.588,1.789,115.234,72.815,-188.782
-1.829,-0.841,2.091,119.080,116.760,-179.932
-1.918,-1.145,2.208,114.197,171.875,-162.720
-1.989,-1.431,1.957,91.064,236.755,-137.390
-2.072,-1.691,1.370,61.523,298.096,-108.582
-2.128,-1.928,0.632,20.691,348.328,-77.759
-2.122,-2.168,-0.150,-20.874,384.705,-45.715
-2.072,-2.364,-0.589,-54.565,396.606,-14.038
-2.038,-2.485,-0.866,-72.693,392.212,20.935
-2.033,-2.458,-0.960,-77.026,380.737,62.683
-2.043,-2.290,-1.031,-82.825,367.065,108.337
-2.041,-2.014,-1.033,-94.421,351.318,153.687
-2.060,-1.656,-1.027,-101.318,338.318,195.129
-2.059,-1.243,-1.259,-90.027,331.848,230.347
-1.980,-0.824,-1.547,-79.468,318.909,257.996
-1.849,-0.499,-1.883,-81.604,300.720,277.344
-1.780,-0.279,-2.170,-74.158,271.118,291.870
-1.696,-0.091,-2.446,-63.171,232.117,297.424
-1.625,0.036,-2.632,-52.490,182.678,300.781
-1.592,0.182,-2.726,-40.100,128.235,304.138
-1.557,0.349,-2.813,-1.343,68.542,305.176
-1.569,0.545,-2.780,30.640,2.930,302.490
-1.618,0.761,-2.555,41.565,-65.125,293.457
-1.651,0.974,-2.229,42.480,-126.404,278.870
-1.757,1.186,-1.894,54.688,-178.345,259.583
-1.835,1.417,-1.763,85.205,-218.933,236.023
-1.948,1.666,-1.664,118.103,-254.089,204.407
-2.078,1.904,-1.615,136.230,-288.574,164.185
-2.230,2.070,-1.501,127.625,-323.792,116.455
-2.416,2.123,-1.254,89.111,-358.765,64.392
-2.603,2.019,-0.857,45.898,-391.785,13.306
-2.751,1.763,-0.396,22.949,-416.382,-31.616
-2.844,1.426,0.069,30.701,-428.955,-69.031
-2.812,1.153,0.522,50.110,-426.147,-96.497
-2.746,0.913,0.926,81.177,-407.227,-117.615
-2.620,0.763,1.299,91.736,-380.859,-133.484
-2.490,0.724,1.585,108.704,-341.003,-146.362
-2.492,0.752,1.651,131.409,-287.842,-160.767
-2.359,0.796,1.594,155.701,-237.854,-178.711
-2.292,0.696,1.732,165.771,-190.735,-202.698
-2.227,0.438,1.923,166.870,-143.860,-225.281
-2.167,0.179,2.098,175.476,-92.346,-240.417
-2.113,0.003,2.189,171.753,-35.278,-247.498
-2.099,-0.113,2.209,148.437,23.682,-250.244
-2.112,-0.254,2.156,123.779,82.397,-251.221
-2.161,-0.411,2.047,97.656,138.550,-249.878
-2.233,-0.572,1.913,69.580,192.200,-246.094
-2.322,-0.761,1.745,46.570,241.760,-239.929
-2.394,-0.996,1.584,33.264,287.415,-230.530
-2.480,-1.287,1.426,30.579,331.360,-216.553
-2.582,-1.557,1.210,31.494,373.596,-194.519
-2.639,-1.775,0.838,40.161,414.185,-164.185
-2.681,-1.922,0.392,43.945,449.707,-127.319
-2.676,-1.978,-0.060,29.175,475.098,-86.060
-2.633,-1.908,-0.505,9.521,489.380,-43.030
-2.534,-1.701,-0.962,-22.095,496.216,-1.831
-2.395,-1.614,-1.243,-38.574,486.816,32.654
-2.257,-1.607,-1.813,28.748,467.468,67.383
-2.054,-1.503,-2.035,75.256,429.687,110.535
-1.895,-1.350,-2.302,89.905,382.629,155.396
-1.765,-1.157,-2.541,106.567,326.904,198.242
-1.644,-0.931,-2.604,95.947,262.634,236.450
-1.571,-0.671,-2.570,69.397,191.956,268.372
-1.506,-0.433,-2.365,18.250,126.709,291.992
-1.428,-0.141,-2.175,-7.324,68.176,310.242
-1.429,0.054,-1.991,12.878,15.930,314.331
-1.438,0.248,-1.850,43.213,-30.762,315.308
-1.445,0.437,-1.760,68.909,-72.998,312.012
-1.496,0.599,-1.712,92.224,-112.915,302.002
-1.558,0.726,-1.648,109.314,-151.550,286.011
-1.618,0.782,-1.588,134.644,-189.392,264.160
-1.734,0.786,-1.565,168.335,-226.257,238.647
-1.906,0.836,-1.481,179.260,-262.756,210.693
-2.070,0.940,-1.371,165.405,-299.316,181.641
-2.239,1.076,-1.179,117.004,-334.778,152.222
-2.423,1.196,-0.924,47.119,-366.333,124.146
-2.582,1.223,-0.671,4.639,-391.418,96.985
-2.675,1.157,-0.350,-16.418,-412.354,72.571
-2.698,1.089,0.104,-38.391,-425.171,53.894
Done. Type '시작' to run again.
