Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-2.540,-0.681,-0.701,-127.747,389.771,-239.685
-2.318,-1.082,-0.840,-184.143,360.107,-238.281
-2.198,-1.307,-0.743,-274.353,327.698,-228.760
-1.974,-1.498,-0.594,-378.723,300.964,-212.463
-1.769,-1.726,-0.487,-431.335,279.846,-193.298
-1.583,-1.970,-0.425,-429.077,261.536,-168.457
-1.426,-2.130,-0.311,-426.880,245.483,-136.353
-1.325,-2.202,-0.104,-416.626,234.253,-98.999
-1.313,-2.261,0.020,-333.435,231.567,-56.152
-1.331,-2.300,-0.072,-211.487,237.854,-8.789
-1.386,-2.212,-0.257,-141.663,245.056,42.603
-1.472,-1.964,-0.405,-139.465,247.498,95.764
-1.570,-1.653,-0.512,-144.226,245.056,144.958
-1.677,-1.331,-0.573,-135.681,239.868,188.904
-1.737,-1.070,-0.655,-106.689,234.741,225.769
-1.812,-0.828,-0.707,-87.524,229.858,255.371
-1.852,-0.610,-0.798,-43.030,222.656,278.015
-1.890,-0.429,-0.930,54.260,208.679,295.776
-1.837,-0.229,-1.057,189.087,186.035,309.509
-1.864,-0.036,-1.253,371.155,152.954,318.237
-1.802,0.142,-1.379,562.988,105.042,324.219
-1.736,0.355,-1.534,713.623,42.786,324.707
-1.712,0.502,-1.564,817.749,-32.043,316.956
-1.718,0.570,-1.469,816.040,-116.760,299.133
-1.797,0.651,-1.216,667.358,-189.697,273.254
-1.880,0.792,-0.908,455.017,-242.249,245.361
-1.952,0.993,-0.627,288.330,-273.865,218.018
-1.951,1.162,-0.462,232.056,-288.757,186.646
-1.905,1.222,-0.409,257.629,-299.316,148.132
-1.888,1.225,-0.294,272.888,-309.692,106.018
-1.889,1.196,-0.110,259.705,-317.627,63.049
-1.810,1.078,0.032,275.330,-319.397,20.508
-1.763,0.919,0.157,310.059,-314.148,-20.752
-1.722,0.702,0.233,333.130,-304.077,-59.937
-1.689,0.561,0.387,291.809,-289.062,-93.689
-1.667,0.418,0.510,247.864,-270.569,-118.469
-1.663,0.290,0.656,238.464,-246.033,-135.437
-1.618,0.189,0.776,259.216,-212.891,-145.996
-1.523,0.120,0.792,297.302,-171.021,-152.527
-1.493,0.059,0.756,321.167,-127.197,-158.569
-1.522,-0.009,0.736,313.293,-86.182,-165.039
-1.561,-0.101,0.752,284.180,-48.462,-171.204
-1.601,-0.207,0.809,254.761,-12.817,-175.842
-1.628,-0.340,0.826,237.976,23.437,-178.528
-1.660,-0.462,0.799,226.379,61.035,-178.772
-1.699,-0.546,0.816,232.117,96.558,-175.903
-1.758,-0.667,0.835,258.240,130.310,-168.152
-1.819,-0.729,0.935,284.668,164.246,-153.809
-1.894,-0.774,0.936,315.796,202.393,-132.629
-1.977,-0.864,0.797,335.937,242.920,-103.943
-1.964,-0.921,0.546,300.049,284.302,-68.176
-1.914,-0.961,0.239,235.840,322.998,-30.273
-1.896,-0.979,-0.054,180.115,354.065,6.104
-1.939,-0.966,-0.333,142.883,375.488,39.429
-2.000,-0.833,-0.557,102.478,386.780,67.871
-2.042,-0.773,-0.760,72.876,386.230,89.478
-2.074,-0.701,-0.908,74.524,375.549,109.009
-2.088,-0.623,-1.016,68.237,357.483,127.747
-2.094,-0.543,-1.049,42.297,334.229,145.020
-2.045,-0.434,-1.048,7.874,309.998,162.109
-1.854,-0.436,-1.158,6.409,288.147,180.054
-1.786,-0.387,-1.205,7.324,268.982,197.571
-1.611,-0.388,-1.399,32.959,254.272,217.224
-1.440,-0.343,-1.599,49.438,233.704,236.938
-1.354,-0.286,-1.738,35.583,205.811,252.014
-1.325,-0.177,-1.774,-18.555,165.466,262.451
-1.325,-0.050,-1.745,-79.712,128.296,267.273
-1.293,0.185,-1.717,-116.333,90.942,267.151
-1.404,0.332,-1.692,-111.694,51.636,261.536
-1.437,0.396,-1.649,-106.567,11.108,252.991
-1.430,0.434,-1.584,-114.441,-26.001,244.568
-1.450,0.434,-1.496,-134.338,-61.462,236.572
-1.449,0.454,-1.349,-168.640,-95.276,231.262
-1.464,0.502,-1.198,-190.857,-124.390,228.638
-1.495,0.580,-1.051,-185.364,-150.146,227.051
-1.538,0.687,-0.906,-175.781,-170.715,225.220
-1.539,0.823,-0.802,-161.194,-186.035,220.520
-1.557,0.975,-0.679,-144.165,-197.449,211.243
-1.542,1.111,-0.607,-118.408,-203.613,196.228
-1.469,1.204,-0.621,-79.590,-205.444,175.171
-1.445,1.232,-0.640,-46.387,-209.229,149.597
-1.483,1.212,-0.606,-29.785,-216.736,122.437
-1.533,1.172,-0.547,-13.672,-224.854,96.436
-1.596,1.157,-0.470,3.418,-232.727,71.228
-1.712,1.179,-0.355,3.601,-239.929,47.607
-1.742,1.225,-0.251,3.174,-244.751,24.414
-1.740,1.207,-0.196,26.611,-246.643,-0.732
-1.735,1.074,-0.156,54.932,-247.559,-28.259
-1.739,0.863,-0.107,76.233,-248.840,-55.786
-1.778,0.620,-0.018,82.825,-250.366,-79.712
-1.753,0.396,0.065,85.876,-248.962,-96.680
-1.736,0.203,0.139,93.262,-242.371,-106.812
-1.694,0.072,0.206,104.248,-232.239,-110.535
-1.672,0.019,0.271,121.765,-219.666,-109.558
-1.680,0.050,0.334,131.348,-206.238,-106.506
-1.666,0.128,0.442,126.892,-192.993,-104.736
-1.673,0.216,0.592,106.323,-177.246,-106.506
-1.665,0.260,0.769,94.543,-161.987,-112.000
