Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-1.631,-1.542,-0.854,40.649,286.072,101.685
-1.594,-1.388,-1.006,54.993,270.996,143.677
-1.583,-1.232,-1.132,58.044,251.770,181.946
-1.590,-1.053,-1.189,40.527,226.929,215.210
-1.580,-0.904,-1.261,33.447,203.247,241.638
-1.607,-0.752,-1.306,40.833,175.354,263.672
-1.644,-0.618,-1.396,57.434,147.949,282.227
-1.646,-0.504,-1.487,84.900,118.408,296.082
-1.666,-0.379,-1.582,113.464,83.679,307.129
-1.708,-0.230,-1.579,126.526,43.457,316.772
-1.778,-0.046,-1.522,119.385,3.357,323.608
-1.794,0.078,-1.448,111.633,-33.630,322.937
-1.798,0.176,-1.373,111.145,-67.688,317.688
-1.803,0.270,-1.273,100.037,-99.854,310.120
-1.817,0.328,-1.148,90.454,-129.456,299.377
-1.830,0.370,-1.013,77.881,-154.907,286.133
-1.866,0.398,-0.861,66.895,-175.293,271.606
-1.895,0.440,-0.740,61.462,-190.918,256.348
-1.930,0.486,-0.617,59.082,-203.247,241.333
-1.918,0.523,-0.501,67.444,-212.097,224.854
-1.912,0.563,-0.399,87.708,-218.201,206.360
-1.895,0.619,-0.276,106.201,-222.290,186.035
-1.862,0.676,-0.148,121.948,-224.182,164.673
-1.824,0.755,-0.015,138.245,-222.778,142.273
-1.764,0.839,0.088,161.072,-217.102,117.737
-1.721,0.907,0.139,187.073,-207.825,89.478
-1.672,0.960,0.183,201.904,-197.205,57.922
-1.605,0.925,0.220,200.439,-186.218,24.109
-1.590,0.894,0.386,186.035,-174.133,-9.644
-1.555,0.841,0.407,201.294,-157.410,-41.443
-1.536,0.784,0.467,198.425,-139.954,-74.036
-1.507,0.706,0.522,184.631,-121.399,-105.103
-1.483,0.597,0.611,163.757,-101.440,-133.911
-1.484,0.460,0.679,147.278,-78.613,-160.339
-1.504,0.321,0.676,141.174,-52.246,-183.228
-1.524,0.196,0.620,139.587,-25.391,-202.820
-1.551,0.083,0.554,131.104,-0.916,-218.933
-1.604,0.022,0.508,114.197,21.179,-231.689
-1.645,-0.022,0.472,94.788,40.710,-242.004
-1.693,-0.053,0.485,65.796,57.373,-251.099
-1.716,-0.098,0.516,25.940,72.693,-259.521
-1.749,-0.180,0.541,-5.859,88.013,-268.738
-1.786,-0.295,0.563,-21.118,102.844,-277.710
-1.830,-0.432,0.539,-25.452,117.798,-284.241
-1.858,-0.562,0.502,-36.377,131.592,-287.048
-1.864,-0.701,0.474,-52.795,143.494,-286.926
-1.845,-0.845,0.490,-83.496,153.442,-283.630
-1.821,-0.965,0.556,-117.249,161.743,-277.283
-1.783,-1.073,0.636,-132.812,169.983,-267.700
-1.757,-1.176,0.701,-135.132,181.152,-255.127
-1.701,-1.299,0.746,-133.911,195.496,-240.051
-1.664,-1.411,0.762,-126.648,211.670,-221.802
-1.616,-1.492,0.702,-114.136,229.797,-199.890
-1.598,-1.528,0.595,-95.825,247.314,-175.049
-1.591,-1.564,0.453,-78.796,262.634,-148.254
-1.568,-1.645,0.295,-64.453,274.963,-119.507
-1.536,-1.740,0.134,-63.354,284.363,-87.585
-1.521,-1.798,-0.011,-79.468,289.856,-52.673
-1.524,-1.799,-0.171,-88.867,291.382,-15.686
-1.508,-1.736,-0.373,-81.665,288.574,22.583
-1.507,-1.606,-0.520,-73.547,279.968,62.439
-1.484,-1.441,-0.658,-55.664,267.212,99.121
-1.460,-1.229,-0.786,-39.978,252.747,132.080
-1.439,-1.015,-0.885,-34.729,236.755,159.973
-1.381,-0.876,-0.963,-33.386,218.872,181.274
Done. Type '시작' to run again.
