Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-1.920,-1.093,-1.010,-36.133,234.436,276.367
-1.981,-0.909,-1.031,1.587,215.393,302.673
-1.975,-0.740,-1.222,34.729,199.951,322.876
-1.986,-0.567,-1.302,85.571,170.715,339.233
-1.991,-0.401,-1.423,138.184,137.878,352.844
-2.039,-0.225,-1.483,170.288,96.191,364.197
-2.092,-0.039,-1.415,174.500,49.683,371.582
-2.107,0.096,-1.365,174.622,8.728,371.704
-2.096,0.226,-1.344,196.289,-28.687,366.516
-2.149,0.290,-1.252,217.285,-70.068,355.347
-2.168,0.352,-1.131,235.657,-110.718,342.896
-2.208,0.403,-0.938,257.812,-150.208,327.942
-2.213,0.412,-0.750,293.884,-187.561,310.486
-2.167,0.424,-0.559,331.726,-220.642,291.565
-2.161,0.493,-0.292,350.403,-248.779,271.545
-2.128,0.602,-0.005,360.901,-268.188,246.887
-2.014,0.654,0.182,391.357,-280.396,215.149
-1.979,0.657,0.482,404.053,-287.537,178.223
-1.879,0.658,0.780,416.382,-282.288,141.968
-1.702,0.668,0.896,463.196,-262.512,106.812
-1.542,0.707,0.976,511.658,-239.197,71.045
-1.425,0.759,1.027,549.561,-211.426,34.424
-1.354,0.805,1.074,561.951,-177.307,-2.075
-1.263,0.811,1.098,550.476,-137.817,-39.429
-1.228,0.782,1.047,521.790,-93.628,-76.050
-1.268,0.810,1.045,444.519,-47.974,-108.765
-1.331,0.821,1.085,345.947,-4.883,-138.367
-1.428,0.731,1.135,258.423,36.194,-167.725
-1.583,0.576,1.218,175.354,76.172,-195.496
-1.740,0.399,1.333,108.398,114.685,-218.872
-1.894,0.169,1.365,74.524,155.396,-236.816
-2.035,0.007,1.316,54.321,199.097,-248.230
-2.163,-0.132,1.134,42.542,241.821,-255.188
-2.220,-0.256,0.883,28.076,279.480,-261.353
-2.349,-0.406,0.582,2.258,309.753,-267.334
-2.464,-0.545,0.359,-12.329,329.285,-271.606
-2.522,-0.717,0.224,-15.320,342.346,-273.621
