Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-1.724,-0.337,0.752,-30.151,285.278,-110.901
-1.915,-0.422,0.538,-52.490,312.195,-121.277
-2.101,-0.505,0.402,-71.777,331.970,-130.066
-2.229,-0.614,0.343,-98.450,345.154,-136.902
-2.264,-0.751,0.305,-118.713,354.858,-141.541
-2.325,-0.918,0.338,-143.677,363.953,-142.151
-2.318,-1.084,0.280,-145.508,375.122,-135.498
-2.301,-1.226,0.164,-153.503,389.343,-122.620
-2.251,-1.329,-0.040,-152.344,404.236,-104.248
-2.251,-1.429,-0.252,-141.724,415.344,-83.252
-2.226,-1.516,-0.500,-111.389,422.119,-58.289
-2.223,-1.578,-0.833,-69.214,425.354,-28.625
-2.162,-1.581,-1.117,-27.283,420.776,4.456
-2.069,-1.573,-1.474,1.892,411.682,40.955
-1.999,-1.529,-1.757,11.475,389.954,78.186
-1.886,-1.432,-1.963,9.155,348.816,116.821
-1.769,-1.311,-2.081,3.540,297.302,156.128
-1.693,-1.156,-2.097,-4.639,243.103,194.031
-1.672,-0.991,-2.098,-7.935,189.148,228.271
-1.661,-0.767,-1.994,-7.202,135.193,257.935
-1.659,-0.524,-1.886,7.629,83.740,281.616
-1.674,-0.326,-1.790,37.231,34.668,297.791
-1.674,-0.058,-1.679,50.354,-10.437,309.509
-1.676,0.226,-1.483,47.180,-50.476,309.998
-1.667,0.414,-1.425,87.097,-85.571,300.903
-1.676,0.553,-1.335,134.888,-120.361,286.438
-1.688,0.646,-1.237,152.588,-154.297,268.127
-1.721,0.731,-1.118,160.522,-186.523,248.779
-1.775,0.824,-0.974,146.423,-215.881,228.516
-1.841,0.934,-0.819,127.319,-239.075,205.994
-1.872,1.047,-0.718,123.962,-255.371,180.847
-1.866,1.117,-0.664,130.005,-268.311,152.649
-1.875,1.124,-0.581,136.108,-282.166,121.521
-1.943,1.078,-0.448,138.611,-296.143,89.355
-1.980,1.023,-0.273,131.409,-306.946,58.838
-1.980,0.957,-0.108,133.301,-313.293,30.823
-1.993,0.918,0.095,138.123,-316.650,5.554
-1.998,0.905,0.308,138.245,-315.430,-17.029
-1.977,0.884,0.496,156.555,-306.824,-39.490
-1.927,0.800,0.568,191.467,-289.246,-63.904
-1.871,0.668,0.601,208.496,-269.470,-89.050
-1.833,0.495,0.629,215.027,-248.779,-112.000
-1.784,0.335,0.695,221.558,-227.356,-129.395
-1.722,0.254,0.802,230.896,-201.294,-141.663
-1.684,0.241,0.855,245.667,-168.579,-150.940
-1.634,0.288,0.853,250.427,-132.080,-159.485
-1.597,0.380,0.916,215.881,-95.337,-170.166
-1.593,0.421,0.957,162.903,-59.387,-183.655
-1.617,0.345,0.995,121.399,-26.184,-199.707
-1.651,0.132,1.019,68.787,3.662,-215.576
-1.672,-0.159,1.063,21.179,32.349,-227.661
-1.684,-0.440,1.144,-17.212,60.852,-233.215
-1.716,-0.649,1.209,-41.321,90.820,-231.567
-1.779,-0.741,1.240,-63.171,122.864,-224.487
-1.828,-0.766,1.227,-76.538,154.846,-216.064
-1.912,-0.751,1.188,-83.008,185.303,-208.679
-1.982,-0.756,1.126,-90.515,213.623,-201.965
-2.013,-0.787,1.067,-100.769,240.479,-196.106
-2.072,-0.859,0.969,-98.511,266.907,-190.735
-2.119,-0.905,0.789,-77.637,293.274,-184.082
-2.164,-0.946,0.554,-53.711,317.688,-175.598
-2.191,-0.997,0.322,-39.917,338.135,-164.429
-2.206,-1.054,0.109,-51.025,354.797,-150.085
-2.185,-1.094,-0.093,-75.134,368.042,-133.240
-2.115,-1.099,-0.308,-93.933,375.549,-115.967
-2.037,-1.101,-0.486,-98.816,375.854,-99.915
-1.968,-1.116,-0.644,-85.022,369.568,-84.595
-1.879,-1.130,-0.821,-53.528,358.459,-66.772
-1.773,-1.143,-0.977,-26.489,341.553,-45.959
-1.681,-1.174,-1.062,-15.503,318.542,-21.362
-1.591,-1.215,-1.141,-1.953,292.542,7.324
-1.521,-1.249,-1.170,9.155,262.817,40.283
-1.479,-1.268,-1.190,8.728,232.483,75.806
-1.394,-1.231,-1.197,3.723,206.055,112.122
-1.371,-1.156,-1.230,13.855,180.054,146.667
-1.344,-1.019,-1.275,28.931,154.785,179.016
-1.340,-0.826,-1.316,31.433,127.991,208.557
-1.346,-0.599,-1.268,24.841,95.825,232.605
-1.381,-0.398,-1.243,25.085,67.139,249.268
-1.416,-0.189,-1.245,35.645,41.382,260.864
-1.426,0.025,-1.285,57.251,16.113,267.334
-1.438,0.187,-1.324,79.834,-11.536,267.212
-1.454,0.339,-1.280,93.872,-45.349,262.451
-1.491,0.458,-1.166,97.168,-79.651,254.395
-1.527,0.513,-1.039,107.300,-110.535,243.896
-1.551,0.550,-0.948,125.671,-136.902,231.323
-1.582,0.590,-0.860,124.390,-159.973,217.651
-1.604,0.635,-0.765,114.563,-180.786,202.332
-1.644,0.627,-0.693,117.310,-199.707,184.387
-1.660,0.604,-0.654,120.361,-214.661,165.405
-1.692,0.574,-0.603,118.469,-227.112,146.729
-1.707,0.521,-0.541,119.141,-237.976,128.723
-1.702,0.426,-0.491,132.202,-246.826,111.633
-1.717,0.333,-0.378,137.390,-255.005,95.337
-1.733,0.244,-0.273,143.005,-260.193,81.787
-1.736,0.194,-0.194,151.428,-260.864,70.679
-1.713,0.175,-0.143,157.532,-257.935,61.096
-1.691,0.191,-0.088,158.203,-253.967,51.453
-1.696,0.236,0.006,149.780,-250.122,41.626
-1.703,0.279,0.112,140.259,-245.178,31.616
-1.695,0.310,0.208,137.878,-237.427,20.813
-1.671,0.329,0.298,148.193,-228.760,8.911
-1.639,0.304,0.387,172.241,-219.055,-3.418
-1.605,0.275,0.466,199.768,-206.482,-15.137
-1.551,0.268,0.562,223.022,-191.895,-26.184
-1.475,0.281,0.632,249.756,-173.340,-36.621
-1.392,0.316,0.671,281.372,-149.841,-47.974
-1.303,0.374,0.665,301.453,-122.009,-60.486
-1.243,0.450,0.706,287.170,-92.224,-75.012
-1.247,0.603,0.766,243.042,-60.608,-89.783
-1.276,0.770,0.740,212.769,-26.978,-107.483
-1.358,0.916,0.694,165.283,5.188,-130.676
-1.473,0.956,0.640,105.774,34.546,-159.912
-1.642,0.837,0.642,39.307,59.326,-192.993
-1.778,0.561,0.719,-21.179,78.491,-225.647
-1.871,0.175,0.751,-72.327,94.299,-253.662
-1.983,-0.211,0.954,-137.268,108.154,-273.865
-1.956,-0.627,1.120,-159.302,125.549,-284.485
-1.928,-0.984,1.131,-114.014,153.015,-284.973
Done. Type '시작' to run again.
