Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-2.510,-1.323,0.187,-66.589,361.023,-274.719
-2.478,-1.442,-0.085,-34.363,371.155,-252.136
-2.397,-1.602,-0.371,-13.611,375.000,-222.412
-2.285,-1.697,-0.522,-25.330,368.835,-184.998
-2.155,-1.760,-0.615,-45.959,356.689,-143.860
-2.054,-1.786,-0.688,-49.866,342.896,-100.891
-1.961,-1.784,-0.801,-31.189,329.956,-55.359
-1.842,-1.738,-0.917,-2.991,316.406,-8.850
-1.746,-1.676,-1.090,34.058,301.453,37.354
-1.668,-1.566,-1.263,70.435,281.433,83.374
-1.599,-1.420,-1.431,88.806,254.517,126.343
-1.547,-1.285,-1.544,85.449,224.243,164.307
-1.508,-1.122,-1.560,61.707,188.599,198.669
-1.485,-0.963,-1.634,56.030,155.945,227.356
-1.508,-0.758,-1.641,65.552,117.737,251.648
-1.539,-0.558,-1.641,71.655,79.712,271.484
-1.578,-0.361,-1.572,64.819,39.734,287.231
-1.609,-0.121,-1.494,57.373,3.479,298.645
-1.677,0.000,-1.404,71.289,-31.067,302.979
-1.739,0.129,-1.324,95.642,-64.697,301.880
-1.815,0.234,-1.271,124.634,-96.375,298.401
-1.882,0.296,-1.282,157.959,-125.854,290.833
-1.943,0.329,-1.359,191.772,-154.663,279.724
-2.012,0.357,-1.440,214.172,-185.974,265.076
-2.075,0.396,-1.440,197.693,-221.619,248.962
-2.139,0.429,-1.310,151.855,-257.812,232.605
-2.235,0.457,-1.048,93.323,-291.992,216.614
-2.325,0.497,-0.742,47.424,-320.862,202.820
-2.340,0.556,-0.447,16.846,-336.243,190.369
-2.357,0.628,-0.209,23.560,-343.506,177.856
-2.350,0.689,0.017,40.100,-344.666,162.903
-2.302,0.701,0.259,60.669,-343.140,145.325
-2.250,0.588,0.514,72.510,-335.571,126.404
-2.171,0.612,0.735,99.304,-321.045,110.413
-2.072,0.617,0.871,188.049,-298.035,92.407
-1.947,0.643,0.996,211.609,-277.344,70.862
-1.793,0.673,1.141,229.858,-252.014,47.607
-1.639,0.732,1.258,245.789,-221.130,22.644
-1.486,0.784,1.358,267.883,-184.143,-4.578
-1.330,0.780,1.364,305.420,-143.005,-34.180
-1.261,0.773,1.358,318.848,-99.060,-64.941
-1.220,0.747,1.279,304.565,-52.490,-95.032
-1.236,0.717,1.134,275.085,-6.470,-123.230
-1.322,0.687,0.976,229.797,35.461,-149.048
-1.450,0.648,0.827,181.274,72.205,-174.011
-1.576,0.585,0.700,139.465,102.295,-197.693
-1.704,0.515,0.605,97.107,126.892,-219.543
-1.849,0.431,0.565,45.288,147.034,-239.746
-1.951,0.321,0.555,-2.075,163.391,-258.484
-2.029,0.201,0.606,-42.664,176.697,-275.940
-2.127,0.048,0.697,-68.176,188.904,-292.542
-2.197,-0.143,0.751,-60.425,203.003,-305.969
-2.267,-0.371,0.775,-48.340,220.642,-314.636
-2.303,-0.649,0.719,-46.753,242.187,-318.665
-2.320,-0.978,0.634,-60.486,263.000,-317.505
-2.319,-1.300,0.616,-87.891,280.396,-310.059
-2.330,-1.572,0.639,-114.380,296.021,-296.387
-2.347,-1.685,0.653,-126.648,312.317,-276.123
-2.351,-1.780,0.588,-111.633,329.468,-251.038
-2.319,-1.809,0.439,-84.595,348.145,-219.666
-2.308,-1.781,0.202,-60.913,365.845,-183.472
-2.264,-1.744,-0.102,-45.654,378.113,-144.714
-2.181,-1.756,-0.444,-45.105,382.996,-105.835
-2.042,-1.693,-0.632,-81.360,378.601,-65.857
-1.949,-1.606,-0.745,-128.906,366.638,-28.809
-1.839,-1.576,-0.909,-105.896,352.661,2.441
-1.759,-1.551,-1.095,-65.613,335.327,35.095
-1.707,-1.535,-1.216,-45.898,312.744,70.190
-1.661,-1.519,-1.310,-49.805,286.804,105.957
-1.605,-1.454,-1.397,-51.514,265.015,140.320
-1.588,-1.378,-1.566,-34.546,241.882,173.340
-1.582,-1.221,-1.664,-0.183,210.449,206.299
-1.604,-1.064,-1.780,44.800,172.913,236.023
-1.627,-0.902,-1.849,88.501,131.897,260.986
-1.645,-0.707,-1.915,122.864,89.417,281.555
-1.655,-0.528,-1.856,152.161,39.795,297.546
-1.911,-0.429,-1.781,189.758,-7.935,307.129
-1.966,-0.313,-1.810,231.628,-51.941,313.110
-2.056,-0.215,-1.844,252.014,-98.938,316.833
-2.215,-0.139,-1.792,227.539,-151.428,317.200
-2.325,-0.066,-1.691,186.584,-201.050,315.247
-2.422,-0.000,-1.560,165.588,-247.681,310.303
-2.584,0.040,-1.369,145.203,-292.480,304.199
-2.737,0.095,-1.139,104.614,-331.360,299.133
-2.810,0.174,-0.881,59.387,-361.633,295.715
-2.895,0.278,-0.607,23.499,-382.446,291.565
-2.930,0.346,-0.328,6.531,-395.630,286.255
-2.931,0.438,-0.046,9.888,-400.940,278.992
-2.884,0.536,0.208,22.522,-400.330,268.433
-2.788,0.572,0.444,53.101,-394.653,254.089
-2.705,0.521,0.742,66.650,-382.996,237.061
-2.583,0.533,0.873,82.153,-361.816,221.252
-2.404,0.671,1.070,110.413,-337.891,203.430
-2.199,0.783,1.203,153.748,-309.570,180.603
-1.942,0.871,1.366,208.313,-279.114,150.757
-1.639,0.899,1.509,273.132,-243.469,114.868
-1.384,0.892,1.567,337.891,-202.026,74.890
-1.181,0.912,1.571,369.751,-154.236,32.654
-1.024,0.960,1.531,371.094,-102.966,-8.789
-0.941,0.991,1.455,363.831,-49.500,-51.208
-0.971,0.972,1.313,349.426,4.089,-93.567
-1.098,0.936,1.138,303.711,55.664,-132.874
-1.229,0.898,0.948,242.737,101.990,-169.006
-1.361,0.854,0.706,171.448,141.846,-203.674
-1.608,0.742,0.429,103.333,173.584,-237.793
-1.830,0.592,0.193,43.640,194.763,-269.409
-2.023,0.458,0.115,-41.321,204.956,-298.706
-2.170,0.296,0.175,-123.474,206.848,-327.209
-2.316,0.058,0.238,-150.757,208.191,-353.149
-2.422,-0.228,0.260,-136.963,213.745,-373.596
-2.456,-0.541,0.191,-101.685,221.313,-384.705
-2.497,-0.785,0.211,-100.342,226.135,-385.742
-2.503,-1.029,0.324,-131.348,228.577,-380.676
-2.420,-1.222,0.538,-165.527,232.422,-370.178
-2.379,-1.410,0.734,-166.504,240.540,-354.858
-2.336,-1.549,0.803,-143.616,256.958,-334.961
-2.275,-1.682,0.739,-131.592,279.602,-310.730
-2.215,-1.782,0.583,-135.925,302.917,-283.386
-2.133,-1.860,0.374,-151.672,323.059,-255.371
Done. Type '시작' to run again.
