Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-1.488,-1.347,-0.540,0.244,273.315,56.763
-1.486,-1.381,-0.800,24.780,265.259,86.853
-1.505,-1.371,-0.971,48.523,246.521,121.338
-1.521,-1.315,-1.158,68.970,226.685,157.104
-1.546,-1.201,-1.366,92.590,202.271,193.359
-1.572,-1.057,-1.559,107.422,169.434,227.539
-1.597,-0.882,-1.666,105.896,131.287,257.141
-1.643,-0.710,-1.724,96.924,90.454,282.227
-1.708,-0.547,-1.760,92.346,47.607,302.490
-1.755,-0.366,-1.781,95.947,4.395,318.176
-1.817,-0.107,-1.743,101.074,-39.063,328.979
-1.890,0.052,-1.608,91.431,-84.412,331.482
-1.951,0.222,-1.410,71.167,-125.793,326.965
-2.005,0.308,-1.199,57.617,-160.706,319.031
-2.026,0.359,-1.000,60.608,-188.354,307.617
-2.041,0.389,-0.856,65.735,-209.900,295.410
-2.055,0.434,-0.666,68.909,-227.356,282.104
-2.039,0.445,-0.494,82.336,-240.295,267.151
-2.002,0.468,-0.311,99.609,-247.253,249.634
-1.925,0.430,-0.221,135.071,-248.535,229.492
-1.861,0.394,-0.158,182.678,-247.498,205.750
-1.848,0.400,-0.096,196.960,-246.643,181.763
-1.832,0.454,0.037,187.317,-245.667,158.875
-1.805,0.511,0.154,182.312,-239.807,136.353
-1.777,0.565,0.251,192.871,-231.201,113.525
-1.745,0.607,0.345,207.336,-220.947,89.905
-1.699,0.653,0.445,222.046,-208.496,65.491
-1.645,0.682,0.519,242.981,-192.749,39.551
-1.582,0.615,0.549,261.597,-174.011,12.939
-1.540,0.684,0.589,259.216,-152.771,-12.146
-1.458,0.750,0.491,285.156,-128.357,-37.048
-1.393,0.812,0.381,289.673,-104.553,-66.101
-1.360,0.834,0.260,279.114,-82.458,-98.145
-1.338,0.777,0.172,261.230,-63.049,-130.981
Done. Type '시작' to run again.
