Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-2.078,0.770,-0.500,107.422,-324.280,144.836
-2.113,0.784,-0.323,98.206,-334.961,122.803
-2.122,0.822,-0.116,78.857,-344.177,102.966
-2.128,0.894,0.130,53.833,-348.999,83.740
-2.128,0.963,0.374,37.720,-349.182,64.148
-2.105,1.024,0.676,45.959,-344.238,42.480
-2.059,1.040,0.927,85.083,-329.163,18.005
-1.951,1.020,1.044,141.479,-302.612,-8.789
-1.818,0.992,1.167,190.491,-271.545,-37.170
-1.696,0.914,1.225,231.995,-236.633,-67.383
-1.605,0.808,1.270,260.193,-197.388,-96.924
-1.521,0.674,1.175,289.368,-154.480,-123.840
-1.494,0.566,1.089,297.424,-112.915,-146.240
-1.481,0.452,0.974,293.091,-72.693,-164.978
-1.474,0.338,0.839,285.339,-35.156,-180.908
-1.510,0.215,0.730,263.855,-3.479,-194.763
-1.556,0.087,0.651,236.206,22.583,-205.750
-1.543,-0.027,0.586,200.562,44.678,-213.135
-1.596,-0.176,0.507,151.917,62.683,-219.482
-1.602,-0.312,0.468,84.595,74.890,-222.778
-1.698,-0.484,0.489,26.062,83.069,-221.436
-1.648,-0.650,0.544,-36.316,91.492,-214.111
-1.607,-0.767,0.616,-93.994,103.699,-202.759
-1.566,-0.831,0.655,-127.014,119.507,-188.904
-1.547,-0.842,0.684,-132.629,138.306,-175.171
-1.534,-0.847,0.653,-108.154,159.973,-164.124
-1.526,-0.859,0.588,-69.519,182.495,-155.945
-1.537,-0.920,0.504,-22.339,204.407,-148.621
-1.569,-0.989,0.396,15.381,224.182,-140.076
-1.599,-1.047,0.302,30.151,241.272,-129.150
-1.647,-1.097,0.201,36.865,256.409,-113.892
-1.688,-1.130,0.071,42.114,269.836,-93.262
-1.731,-1.172,-0.076,31.067,279.785,-67.932
-1.679,-1.159,-0.172,-12.390,285.645,-39.978
-1.658,-1.161,-0.258,-54.382,287.659,-13.733
-1.637,-1.142,-0.330,-77.881,287.109,11.353
-1.632,-1.092,-0.402,-79.651,285.339,37.170
-1.617,-1.013,-0.529,-54.932,284.058,63.660
-1.609,-0.927,-0.672,-16.724,280.457,89.294
-1.564,-0.830,-0.844,21.545,272.034,114.624
-1.553,-0.736,-1.008,47.546,257.935,138.855
-1.535,-0.638,-1.126,50.842,239.136,161.926
-1.511,-0.523,-1.207,50.720,217.407,182.678
-1.508,-0.451,-1.342,61.829,194.824,200.684
-1.496,-0.360,-1.398,68.115,167.786,216.675
-1.490,-0.257,-1.446,77.271,138.733,230.530
-1.454,-0.143,-1.592,106.079,113.220,240.967
-1.452,-0.022,-1.649,141.418,75.195,247.498
-1.467,0.134,-1.715,156.250,32.410,251.587
-1.562,0.286,-1.733,160.950,-11.902,251.343
-1.607,0.446,-1.724,156.616,-57.800,246.582
-1.639,0.587,-1.691,146.973,-103.821,236.877
-1.717,0.708,-1.605,130.737,-151.062,221.497
-1.797,0.806,-1.459,116.211,-197.693,201.965
-1.873,0.857,-1.286,100.525,-240.051,178.467
-1.944,0.847,-1.095,81.787,-277.344,153.809
-1.995,0.819,-0.826,56.213,-311.035,130.920
-2.048,0.780,-0.563,34.973,-333.313,110.535
-2.070,0.729,-0.361,21.484,-344.360,93.201
-2.085,0.711,-0.136,3.662,-349.915,79.468
-2.088,0.735,0.094,-8.667,-350.281,68.787
-2.083,0.780,0.244,-9.277,-345.032,58.960
-2.086,0.884,0.501,-20.142,-336.609,48.584
-2.043,0.964,0.631,4.761,-320.862,35.034
-1.934,1.053,0.778,39.917,-299.561,16.357
-1.837,1.094,0.854,87.524,-274.719,-8.301
-1.779,1.084,0.958,132.263,-250.793,-38.208
-1.726,1.043,1.061,167.419,-225.281,-71.106
-1.702,0.957,1.166,195.251,-195.862,-103.882
