Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-2.016,-2.151,0.073,-63.782,349.792,-94.604
-1.967,-2.138,-0.189,-60.547,358.765,-49.622
-1.922,-2.054,-0.436,-48.828,361.206,-4.456
-1.896,-1.947,-0.727,-33.997,356.995,41.016
-1.860,-1.784,-0.958,-21.851,341.736,87.219
-1.819,-1.573,-1.144,-7.996,323.730,129.150
-1.768,-1.339,-1.345,15.076,300.171,166.687
-1.721,-1.102,-1.459,36.682,268.494,200.012
-1.678,-0.877,-1.519,52.124,234.680,227.661
-1.642,-0.685,-1.569,57.434,198.059,250.244
-1.619,-0.484,-1.573,52.002,160.828,268.738
-1.620,-0.315,-1.602,47.913,126.770,281.372
-1.610,-0.155,-1.656,48.828,91.614,290.833
-1.609,-0.034,-1.674,44.678,54.871,295.715
-1.641,0.075,-1.660,46.204,17.090,295.227
-1.693,0.146,-1.621,56.824,-20.142,292.908
-1.762,0.178,-1.575,71.838,-57.251,287.537
-1.844,0.185,-1.510,84.961,-93.079,280.823
-1.918,0.183,-1.442,100.891,-127.380,273.682
-2.014,0.207,-1.332,106.628,-160.889,266.113
-2.092,0.251,-1.185,102.539,-193.420,258.118
-2.168,0.304,-1.020,106.506,-221.924,248.718
-2.246,0.341,-0.844,118.591,-247.375,237.244
-2.253,0.367,-0.665,134.766,-268.005,223.572
-2.307,0.371,-0.496,157.532,-285.034,208.496
-2.313,0.383,-0.312,160.400,-299.622,192.261
-2.327,0.416,-0.056,149.109,-310.059,176.636
-2.299,0.454,0.221,155.151,-312.988,161.133
-2.228,0.499,0.406,190.369,-306.274,143.372
-2.138,0.530,0.565,231.506,-295.959,122.314
-2.047,0.553,0.795,251.587,-282.532,98.206
-1.939,0.603,0.849,278.076,-262.085,72.754
-1.804,0.635,0.973,298.096,-240.051,44.128
-1.666,0.665,1.078,296.082,-212.463,14.221
-1.515,0.700,1.136,290.588,-178.894,-14.526
-1.380,0.787,1.114,288.757,-140.320,-42.725
-1.294,0.931,1.015,294.922,-99.915,-70.374
-1.281,1.070,0.831,291.260,-59.387,-100.525
-1.332,1.177,0.667,258.057,-22.522,-134.338
-1.404,1.231,0.519,202.698,9.094,-171.692
-1.544,1.182,0.371,146.057,36.560,-211.792
-1.708,1.007,0.238,101.318,58.960,-251.953
-1.860,0.707,0.158,61.035,75.073,-289.185
-1.987,0.382,0.198,14.221,84.900,-319.763
-2.093,0.017,0.359,-25.024,90.454,-341.980
-2.147,-0.297,0.557,-56.152,96.802,-354.065
-2.195,-0.564,0.686,-72.876,107.056,-357.300
-2.196,-0.758,0.836,-101.135,119.751,-354.248
-2.166,-0.935,1.008,-116.394,133.606,-345.764
-2.135,-1.107,1.125,-98.694,152.710,-332.214
-2.112,-1.293,1.162,-74.158,176.575,-314.209
-2.075,-1.395,1.211,-96.313,204.285,-291.748
-2.063,-1.478,1.239,-126.465,234.192,-268.860
-2.101,-1.541,1.143,-124.207,265.198,-247.681
-2.125,-1.614,0.992,-111.389,295.471,-227.051
-2.143,-1.728,0.851,-104.004,322.144,-206.360
-2.174,-1.825,0.681,-98.145,345.581,-183.594
-2.255,-1.900,0.502,-94.238,365.295,-157.471
-2.232,-1.941,0.235,-84.778,380.798,-127.197
-2.143,-2.015,-0.053,-45.227,390.076,-91.492
-2.062,-2.076,-0.317,7.385,393.555,-47.485
-2.086,-2.036,-0.590,66.650,391.724,1.953
-2.054,-1.981,-1.002,112.976,384.583,55.176
-1.998,-1.830,-1.266,130.188,356.934,111.694
-1.935,-1.682,-1.515,118.896,327.576,161.499
-1.875,-1.460,-1.630,85.205,287.781,206.604
-1.842,-1.203,-1.715,68.054,250.305,243.530
-1.815,-0.936,-1.821,74.707,207.153,274.109
-1.789,-0.650,-1.836,89.966,161.438,297.668
-1.776,-0.409,-1.838,102.844,112.854,314.331
-1.768,-0.213,-1.760,109.070,64.514,324.768
-1.753,0.001,-1.643,112.976,17.517,331.482
-1.768,0.145,-1.532,118.835,-24.353,329.102
-1.812,0.250,-1.439,136.658,-62.744,323.425
-1.843,0.312,-1.385,152.283,-98.328,314.880
-1.847,0.343,-1.368,162.415,-130.554,303.101
-1.867,0.380,-1.347,171.570,-162.415,289.551
-1.926,0.440,-1.253,163.208,-195.251,273.499
-1.974,0.474,-1.151,151.855,-226.990,255.493
-2.016,0.535,-0.993,133.972,-253.784,236.206
-2.075,0.573,-0.791,118.469,-277.588,215.027
-2.111,0.577,-0.590,119.141,-297.180,192.749
-2.135,0.581,-0.385,120.422,-310.974,170.166
-2.142,0.576,-0.192,123.840,-319.519,148.437
-2.133,0.582,0.003,123.108,-323.181,128.235
-2.101,0.583,0.208,129.883,-321.655,108.459
-2.124,0.561,0.480,126.343,-314.941,88.989
-2.063,0.624,0.576,142.456,-301.697,72.571
-1.942,0.695,0.729,180.847,-285.278,53.040
-1.837,0.779,0.886,191.345,-264.954,29.785
-1.693,0.864,1.023,201.599,-239.136,4.639
-1.548,0.942,1.138,224.548,-207.458,-23.315
-1.443,1.029,1.213,244.812,-170.227,-55.298
-1.396,1.169,1.219,255.127,-127.991,-91.370
-1.404,1.292,1.150,234.436,-84.167,-131.775
-1.539,1.344,1.068,182.678,-41.809,-176.697
-1.733,1.254,0.984,118.103,-5.310,-224.731
-1.870,0.978,1.003,55.054,24.658,-270.752
-2.011,0.571,1.065,1.221,50.903,-310.059
-2.149,0.162,1.154,-35.339,77.637,-338.196
-2.251,-0.212,1.218,-50.842,106.018,-352.966
-2.244,-0.488,1.230,-65.857,137.695,-356.323
-2.242,-0.675,1.145,-76.355,171.448,-353.271
-2.219,-0.838,0.972,-76.416,204.102,-347.595
-2.266,-0.990,0.735,-66.772,231.567,-339.661
-2.307,-1.093,0.529,-43.823,250.793,-327.637
-2.342,-1.176,0.366,-41.870,264.160,-312.134
-2.316,-1.221,0.321,-72.815,271.973,-295.044
-2.277,-1.304,0.358,-111.816,275.757,-278.564
-2.216,-1.448,0.364,-105.164,282.288,-262.634
-2.159,-1.577,0.304,-76.355,292.114,-242.371
-2.104,-1.668,0.203,-48.157,303.467,-216.187
-2.008,-1.766,0.062,-34.607,314.697,-185.608
-1.905,-1.833,-0.113,-31.616,323.364,-152.527
-1.796,-1.902,-0.302,-29.480,326.965,-118.042
-1.696,-1.938,-0.459,-29.114,324.951,-81.482
-1.641,-1.983,-0.607,-23.865,318.237,-43.884
-1.584,-2.001,-0.728,-12.634,304.199,-3.723
-1.548,-1.966,-0.816,-8.606,284.058,41.016
Done. Type '시작' to run again.
