Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-1.818,-2.460,-1.087,7.996,344.788,61.401
-1.778,-2.160,-1.369,32.410,333.069,127.930
-1.757,-1.834,-1.685,61.646,311.035,188.416
-1.758,-1.422,-1.950,86.609,269.531,243.896
-1.753,-1.013,-2.115,94.666,228.699,285.034
-1.767,-0.680,-2.198,82.825,175.537,314.514
-1.811,-0.441,-2.096,77.332,118.591,334.900
-1.869,-0.185,-1.915,95.337,63.110,351.562
-1.942,0.015,-1.726,119.202,13.184,361.145
-1.963,0.235,-1.617,143.616,-28.992,364.746
-2.001,0.440,-1.590,184.021,-69.397,362.183
-2.069,0.690,-1.569,208.984,-110.901,353.210
-2.126,1.008,-1.537,204.956,-151.794,337.219
-2.161,1.294,-1.479,201.782,-191.833,312.378
-2.199,1.532,-1.400,201.050,-231.506,279.602
-2.218,1.769,-1.196,176.453,-268.616,241.150
-2.242,1.944,-0.898,156.311,-301.819,198.120
-2.226,2.048,-0.548,156.250,-327.942,151.062
-2.200,2.030,-0.173,153.320,-343.018,100.708
-2.158,1.914,0.203,130.371,-343.201,48.950
-2.058,1.647,0.504,132.996,-328.857,0.244
-1.980,1.240,0.655,183.289,-307.678,-43.823
-1.963,0.955,0.741,214.233,-279.419,-80.505
-1.982,0.891,0.745,210.937,-247.925,-106.934
-2.017,0.964,0.672,204.163,-215.576,-130.615
-2.089,1.040,0.637,188.843,-187.439,-157.043
-2.149,0.989,0.694,172.852,-164.673,-187.256
-2.175,0.760,0.895,154.236,-145.325,-217.773
-2.130,0.397,1.116,134.033,-125.549,-242.432
-2.104,0.088,1.516,108.276,-100.830,-256.348
-2.045,-0.064,1.789,85.754,-63.843,-261.475
-2.007,-0.079,1.898,59.448,-17.639,-261.841
-2.057,-0.037,1.893,10.925,31.677,-263.245
-2.094,0.008,1.832,-39.551,78.918,-269.409
-2.153,-0.050,1.844,-76.294,120.483,-280.823
-2.215,-0.250,1.914,-107.910,160.278,-295.898
-2.203,-0.630,2.043,-123.657,203.186,-311.218
-2.330,-1.117,1.956,-97.168,253.113,-320.129
-2.514,-1.524,1.583,-49.194,307.617,-313.232
-2.644,-1.818,1.075,-13.855,355.896,-294.067
-2.749,-1.971,0.611,-8.118,391.174,-266.296
-2.705,-2.059,0.254,-20.020,411.316,-232.788
-2.680,-2.036,0.007,-47.119,418.396,-196.228
-2.543,-2.107,-0.091,-74.280,418.457,-158.997
-2.441,-2.190,-0.170,-84.961,417.664,-118.469
-2.343,-2.238,-0.304,-79.529,417.969,-73.120
-2.218,-2.197,-0.530,-35.278,418.335,-20.813
-2.097,-2.030,-0.868,39.307,418.457,36.499
-1.980,-1.814,-1.272,115.967,411.377,93.872
-1.853,-1.663,-1.760,170.837,386.475,147.095
-1.833,-1.395,-1.932,186.523,339.355,203.491
-1.767,-1.074,-2.200,172.729,294.128,251.038
-1.708,-0.715,-2.398,154.602,235.962,288.696
-1.637,-0.419,-2.460,143.738,169.556,315.552
-1.699,-0.042,-2.360,134.827,96.802,332.581
-1.675,0.165,-2.205,140.625,26.917,331.116
-1.727,0.382,-1.927,116.943,-35.156,328.735
-1.775,0.569,-1.659,98.694,-89.478,321.777
-1.835,0.707,-1.470,114.380,-133.057,309.448
-1.860,0.792,-1.316,141.541,-172.241,292.297
-1.862,0.872,-1.207,171.936,-207.153,271.118
-1.886,0.882,-1.110,204.407,-239.380,243.896
-1.951,0.876,-1.053,232.666,-269.348,213.562
-2.025,0.912,-1.012,226.685,-296.204,183.533
-2.100,1.005,-0.965,184.570,-320.740,154.541
-2.193,1.131,-0.807,119.995,-344.910,125.061
-2.297,1.221,-0.571,71.655,-367.126,94.727
-2.374,1.295,-0.295,34.668,-383.057,64.636
-2.412,1.354,0.076,5.920,-391.174,36.072
-2.411,1.342,0.360,-11.658,-388.000,8.240
-2.394,1.271,0.699,-17.212,-379.578,-18.005
-2.198,1.100,0.937,7.324,-361.084,-44.189
-2.165,0.964,1.263,44.312,-333.618,-71.106
-2.013,0.840,1.358,105.835,-296.082,-96.069
-1.905,0.776,1.449,152.466,-252.441,-121.033
-1.812,0.753,1.404,184.937,-201.721,-145.569
-1.754,0.762,1.269,202.087,-153.687,-169.861
-1.757,0.737,1.093,205.627,-110.046,-195.251
-1.828,0.657,0.892,201.904,-71.228,-221.252
-1.921,0.530,0.756,180.969,-39.124,-245.972
-2.010,0.321,0.776,140.442,-15.015,-268.188
-2.059,0.050,0.945,93.445,3.845,-285.583
-2.074,-0.241,1.173,46.936,23.071,-295.044
-1.971,-0.531,1.313,-0.305,46.814,-296.387
-1.971,-0.667,1.538,-67.505,73.975,-291.077
-1.942,-0.838,1.691,-79.224,106.018,-281.860
-1.949,-1.004,1.707,-45.898,149.048,-269.714
-1.978,-1.171,1.619,-14.648,198.120,-255.249
-2.012,-1.309,1.426,-3.784,247.253,-237.854
-2.021,-1.409,1.185,-18.555,291.931,-217.041
-2.058,-1.521,0.878,-25.940,330.933,-193.237
-2.165,-1.631,0.526,-19.104,363.159,-165.466
-2.193,-1.641,0.166,-1.343,386.414,-132.446
-2.208,-1.581,-0.176,14.771,403.381,-97.534
-2.139,-1.600,-0.510,48.706,411.377,-59.998
-2.133,-1.566,-0.787,77.209,412.476,-17.761
-2.006,-1.475,-1.099,113.708,409.485,26.672
-1.930,-1.360,-1.425,154.358,395.996,71.899
-1.844,-1.136,-1.593,193.359,362.610,119.019
-1.769,-0.937,-1.885,214.539,322.876,165.161
-1.680,-0.734,-2.004,203.979,276.489,204.346
-1.578,-0.550,-2.140,155.212,223.572,236.938
-1.503,-0.339,-2.069,66.223,165.405,262.634
-1.436,-0.161,-1.985,30.273,108.826,276.489
-1.408,-0.029,-1.885,14.343,57.373,280.090
-1.433,0.096,-1.768,-9.705,11.780,282.227
-1.484,0.233,-1.678,-32.715,-26.978,282.593
-1.530,0.420,-1.615,-49.988,-60.303,280.701
-1.557,0.614,-1.599,-40.527,-90.332,273.621
-1.630,0.748,-1.612,8.301,-121.460,259.277
-1.701,0.859,-1.603,59.082,-155.762,240.784
-1.747,0.935,-1.535,92.285,-192.627,218.567
-1.817,0.956,-1.381,109.924,-230.408,192.810
-1.901,0.898,-1.174,117.126,-266.113,164.673
-1.978,0.794,-0.893,116.028,-298.645,136.902
-2.046,0.674,-0.675,112.244,-321.350,111.816
-2.129,0.601,-0.513,91.980,-336.975,91.003
-2.194,0.597,-0.313,47.668,-349.426,75.378
-2.208,0.664,-0.095,4.089,-356.140,65.247
Done. Type '시작' to run again.
