Starting IMU capture...
aX,aY,aZ,gX,gY,gZ
-1.816,0.646,-1.484,168.091,-160.400,261.414
-1.828,0.694,-1.334,180.237,-201.721,242.065
-1.868,0.723,-1.129,165.039,-239.929,221.863
-1.920,0.758,-0.886,133.850,-270.508,201.721
-1.921,0.809,-0.654,103.088,-290.222,182.251
-1.923,0.858,-0.434,92.041,-300.232,162.231
-1.899,0.899,-0.313,97.595,-301.453,141.846
-1.900,0.947,-0.183,106.567,-300.293,120.789
-1.910,0.981,-0.064,106.201,-298.035,98.938
-1.901,1.018,0.047,109.985,-292.725,75.806
-1.868,1.029,0.123,131.531,-284.485,49.805
-1.850,1.000,0.208,165.649,-275.146,19.775
-1.826,0.880,0.273,202.515,-265.503,-12.085
-1.832,0.697,0.337,224.426,-254.944,-43.213
-1.850,0.517,0.435,224.915,-244.263,-70.923
-1.816,0.347,0.497,218.872,-231.750,-92.896
-1.807,0.202,0.590,206.421,-217.590,-108.704
-1.755,0.069,0.701,195.312,-201.599,-118.164
-1.657,-0.025,0.789,187.805,-178.711,-123.291
-1.550,-0.109,0.825,183.960,-150.085,-126.099
-1.466,-0.081,0.950,146.484,-119.446,-127.075
-1.385,0.047,1.038,95.154,-85.205,-126.587
-1.305,0.159,1.067,84.961,-47.913,-129.761
-1.253,0.193,1.024,87.646,-8.606,-138.367
-1.254,0.205,0.912,90.515,31.250,-149.597
-1.294,0.202,0.747,94.299,69.397,-162.231
-1.378,0.150,0.535,100.281,103.394,-176.819
-1.492,0.033,0.336,103.699,131.653,-191.895
-1.613,-0.143,0.190,95.398,152.222,-204.956
-1.704,-0.350,0.134,69.824,164.734,-213.867
-1.754,-0.531,0.201,21.912,170.959,-217.712
-1.799,-0.732,0.293,-21.729,175.232,-216.309
-1.777,-0.871,0.442,-84.412,181.335,-207.947
-1.744,-0.922,0.565,-136.108,193.359,-194.702
-1.698,-0.901,0.633,-159.302,209.229,-180.420
-1.688,-0.868,0.639,-159.363,227.478,-167.908
-1.682,-0.843,0.607,-153.442,246.033,-157.654
-1.704,-0.828,0.555,-150.146,263.916,-149.658
-1.742,-0.827,0.492,-141.235,281.128,-143.677
-1.796,-0.874,0.391,-121.094,297.791,-137.512
-1.854,-0.941,0.252,-91.431,314.453,-128.418
-1.909,-1.063,0.071,-55.725,330.200,-114.746
-1.896,-1.188,-0.121,-29.907,344.727,-94.604
-1.861,-1.313,-0.346,-6.104,356.079,-68.909
-1.830,-1.398,-0.585,16.907,361.694,-38.574
-1.778,-1.407,-0.817,25.208,361.084,-6.042
-1.738,-1.379,-1.031,40.283,353.516,26.367
-1.701,-1.308,-1.265,61.157,339.966,58.655
-1.668,-1.217,-1.392,82.092,316.101,90.759
-1.629,-1.192,-1.636,108.521,287.598,121.277
-1.633,-1.113,-1.733,124.023,247.131,154.846
-1.686,-1.050,-1.869,141.235,207.581,187.866
-1.603,-0.956,-2.101,207.642,166.138,217.712
-1.561,-0.802,-2.323,284.058,112.305,246.277
-1.642,-0.629,-2.480,309.631,44.739,271.667
-1.835,-0.411,-2.497,272.278,-28.442,291.260
-2.028,-0.184,-2.382,206.482,-101.074,306.091
-2.249,0.043,-2.186,143.433,-169.128,314.819
-2.412,0.230,-1.883,99.670,-229.736,313.232
-2.590,0.410,-1.585,78.796,-282.166,311.829
-2.747,0.606,-1.268,41.138,-326.538,307.373
-2.772,0.842,-0.958,21.973,-360.046,298.462
-2.795,1.100,-0.598,8.118,-385.071,283.630
-2.773,1.309,-0.196,-2.319,-399.902,261.169
-2.669,1.460,0.125,-1.526,-400.879,232.788
-2.572,1.509,0.397,13.489,-394.104,199.585
-2.422,1.519,0.705,22.461,-386.230,163.086
-2.268,1.503,0.993,56.641,-372.009,124.878
-2.023,1.398,1.176,128.906,-346.191,83.008
-1.772,1.234,1.285,186.646,-312.622,39.307
-1.700,1.029,1.385,213.318,-276.550,-1.526
-1.536,0.872,1.423,252.869,-237.366,-33.508
-1.430,0.706,1.450,310.303,-193.115,-60.913
-1.335,0.561,1.444,324.280,-146.057,-84.351
-1.251,0.417,1.377,340.027,-97.595,-100.647
-1.233,0.365,1.346,325.684,-47.913,-111.633
-1.222,0.327,1.200,309.814,0.977,-119.202
-1.252,0.333,1.044,289.429,45.105,-124.756
-1.288,0.401,0.918,250.610,83.618,-129.395
-1.372,0.472,0.810,209.778,116.943,-135.681
-1.477,0.493,0.653,181.580,147.217,-145.447
-1.590,0.491,0.476,162.659,174.133,-156.555
-1.690,0.466,0.295,137.817,196.106,-169.128
-1.775,0.349,0.128,109.436,212.036,-184.204
-1.885,0.158,-0.008,82.153,222.534,-199.768
-1.936,-0.043,-0.075,45.349,227.722,-212.708
-1.896,-0.296,-0.120,8.301,228.333,-222.900
-2.007,-0.527,-0.031,-31.738,226.318,-229.553
-2.020,-0.768,0.032,-64.758,224.060,-230.042
-2.002,-0.992,0.115,-97.961,222.717,-224.121
-1.960,-1.179,0.199,-123.718,223.145,-212.585
-1.857,-1.343,0.216,-138.733,225.098,-195.618
-1.864,-1.502,0.300,-166.748,226.013,-174.255
-1.874,-1.596,0.421,-201.904,229.004,-149.536
-1.852,-1.669,0.462,-183.411,238.342,-120.789
-1.791,-1.641,0.436,-161.499,252.686,-88.623
-1.778,-1.505,0.355,-151.367,269.348,-57.190
-1.779,-1.336,0.191,-138.306,284.973,-30.762
-1.771,-1.199,0.018,-128.174,296.326,-10.803
-1.771,-1.145,-0.083,-123.047,301.819,3.540
-1.767,-1.196,-0.207,-107.666,304.443,18.005
-1.765,-1.184,-0.281,-96.069,305.298,36.011
-1.765,-1.180,-0.437,-67.627,303.955,56.396
-1.749,-1.138,-0.615,-31.128,299.377,79.712
-1.732,-1.049,-0.783,-8.789,288.818,104.736
-1.719,-0.925,-0.937,8.423,273.132,130.554
-1.670,-0.779,-1.079,17.822,253.296,156.128
-1.643,-0.611,-1.211,25.757,231.140,180.725
-1.575,-0.416,-1.414,36.926,207.458,203.186
-1.499,-0.180,-1.508,40.955,177.185,220.642
-1.458,0.049,-1.628,50.171,142.151,232.117
-1.427,0.238,-1.656,73.120,102.966,236.450
-1.375,0.418,-1.718,102.600,63.354,234.680
-1.339,0.564,-1.772,138.184,26.489,227.356
-1.342,0.649,-1.746,181.824,-13.245,214.233
-1.341,0.708,-1.683,231.873,-54.382,197.388
-1.404,0.755,-1.662,264.404,-95.642,178.040
-1.461,0.813,-1.575,269.043,-137.512,156.738
-1.552,0.866,-1.486,261.536,-178.284,133.972
Done. Type '시작' to run again.
